gameId,season,homeTeam,awayTeam,homeSeed,awaySeed,homeCourt,homeWin,gameNumber,round,eFG%_home_season,TOV%_home_season,ORB%_home_season,DRB%_home_season,FT/FGA_home_season,eFG%_away_season,TOV%_away_season,ORB%_away_season,DRB%_away_season,FT/FGA_away_season,h2h_games_played,h2h_home_wins,h2h_home_winrate,eFG%_home_r1g1,TOV%_home_r1g1,FT/FGA_home_r1g1,ORB%_home_r1g1,DRB%_home_r1g1,eFG%_away_r1g1,TOV%_away_r1g1,FT/FGA_away_r1g1,ORB%_away_r1g1,DRB%_away_r1g1,homeScore_r1g1,awayScore_r1g1,homeLostRound1Game1,eFG%_home_r1_roll,TOV%_home_r1_roll,FT/FGA_home_r1_roll,ORB%_home_r1_roll,DRB%_home_r1_roll,eFG%_away_r1_roll,TOV%_away_r1_roll,FT/FGA_away_r1_roll,ORB%_away_r1_roll,DRB%_away_r1_roll,homeWins,awayWins,eFG%_home_r1_avg,TOV%_home_r1_avg,FT/FGA_home_r1_avg,ORB%_home_r1_avg,DRB%_home_r1_avg,eFG%_away_r1_avg,TOV%_away_r1_avg,FT/FGA_away_r1_avg,ORB%_away_r1_avg,DRB%_away_r1_avg,homeSeriesLength,awaySeriesLength,restAdvantage,eFG%_home_r2_roll,TOV%_home_r2_roll,FT/FGA_home_r2_roll,ORB%_home_r2_roll,DRB%_home_r2_roll,eFG%_away_r2_roll,TOV%_away_r2_roll,FT/FGA_away_r2_roll,ORB%_away_r2_roll,DRB%_away_r2_roll,eFG%_home_r1r2_avg,TOV%_home_r1r2_avg,FT/FGA_home_r1r2_avg,ORB%_home_r1r2_avg,DRB%_home_r1r2_avg,eFG%_away_r1r2_avg,TOV%_away_r1r2_avg,FT/FGA_away_r1r2_avg,ORB%_away_r1r2_avg,DRB%_away_r1r2_avg,eFG%_home_r3_roll,eFG%_away_r3_roll,TOV%_home_r3_roll,TOV%_away_r3_roll,FT/FGA_home_r3_roll,FT/FGA_away_r3_roll,ORB%_home_r3_roll,ORB%_away_r3_roll,DRB%_home_r3_roll,DRB%_away_r3_roll,eFG%_home_r1r2r3_avg,eFG%_away_r1r2r3_avg,TOV%_home_r1r2r3_avg,TOV%_away_r1r2r3_avg,FT/FGA_home_r1r2r3_avg,FT/FGA_away_r1r2r3_avg,ORB%_home_r1r2r3_avg,ORB%_away_r1r2r3_avg,DRB%_home_r1r2r3_avg,DRB%_away_r1r2r3_avg,eFG%_home_r4_roll,eFG%_away_r4_roll,TOV%_home_r4_roll,TOV%_away_r4_roll,FT/FGA_home_r4_roll,FT/FGA_away_r4_roll,ORB%_home_r4_roll,ORB%_away_r4_roll,DRB%_home_r4_roll,DRB%_away_r4_roll,gameDate,seriesId,gameLabel,gameSubLabel,homeScore,awayScore,matchupType,conference_home,conference_away,true_label,predicted_label,predicted_winner,actual_winner
42400175,2025,Denver Nuggets,Los Angeles Clippers,4.0,5.0,True,True,5,1.0,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,0.5556264875483019,0.1262884165993449,0.2439898057377592,0.7772864684204371,0.2016721788618986,,,,,,,,,,,,,,,,,0.5015744764675595,0.1371189718645285,0.1772186021549859,0.294345238095238,0.7388392857142857,0.5547381042638406,0.1167480583761962,0.1527744012987655,0.2611607142857142,0.705654761904762,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29 22:00:00,Denver Nuggets_vs_Los Angeles Clippers_vs_2025,West First Round,Game 5,131,115,First Round,Western,Western,True,True,Denver Nuggets,Denver Nuggets
42400115,2025,Boston Celtics,Orlando Magic,2.0,7.0,True,True,5,1.0,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,0.510347938343158,0.1202786418521276,0.2524369386385372,0.7727283627059952,0.2125014442963116,,,,,,,,,,,,,,,,,0.5185317470378447,0.1174153418113891,0.2747238033061203,0.2646798584298584,0.762409420289855,0.4837195542455607,0.1084226455052006,0.1674247082771423,0.2375905797101449,0.7353201415701416,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29 20:30:00,Boston Celtics_vs_Orlando Magic_vs_2025,East First Round,Game 5,120,89,First Round,Eastern,Eastern,True,True,Boston Celtics,Boston Celtics
42400125,2025,New York Knicks,Detroit Pistons,3.0,6.0,True,False,5,1.0,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,0.548780819500136,0.1242617126027715,0.2594570567736945,0.7630740648939247,0.1948336306979154,,,,,,,,,,,,,,,,,0.5132635799364982,0.0982462865624231,0.1955064722631613,0.2120915603031648,0.699587912087912,0.5167974245009128,0.1482727072073916,0.2438194007961449,0.3004120879120879,0.7879084396968352,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29 19:30:00,New York Knicks_vs_Detroit Pistons_vs_2025,East First Round,Game 5,103,106,First Round,Eastern,Eastern,False,True,New York Knicks,Detroit Pistons
42400135,2025,Indiana Pacers,Milwaukee Bucks,4.0,5.0,True,True,5,1.0,0.5622493143037851,0.1097941363664756,0.2115510400062374,0.7468470321126954,0.1923640118520674,0.5707657893237635,0.1182210867783272,0.1907593586665259,0.7631686768831937,0.2044242587321111,,,,,,,,,,,,,,,,,0.5982355347315187,0.0911090653482687,0.1754164807377658,0.1609397055858035,0.7786147623862487,0.5281561917676796,0.1035061063762979,0.1837915813361376,0.2213852376137512,0.8390602944141964,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29 18:00:00,Indiana Pacers_vs_Milwaukee Bucks_vs_2025,East First Round,Game 5,119,118,First Round,Eastern,Eastern,True,True,Indiana Pacers,Indiana Pacers
42400154,2025,Golden State Warriors,Houston Rockets,7.0,2.0,False,True,4,1.0,0.5370703856058747,0.116518717747751,0.2715094236717492,0.7588613111513853,0.1893766082715259,0.5229791546354807,0.1111303229978362,0.3160251095024033,0.7631315491103853,0.1797425119189189,,,,,,,,,,,,,,,,,0.5274975633528265,0.1192097751458326,0.1385233918128654,0.1822828895629703,0.6598752598752599,0.475095785440613,0.1217202079445787,0.1584246636371736,0.3401247401247401,0.8177171104370297,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-28 22:00:00,Golden State Warriors_vs_Houston Rockets_vs_2025,West First Round,Game 4,109,106,First Round,Western,Western,True,False,Houston Rockets,Golden State Warriors
42400104,2025,Miami Heat,Cleveland Cavaliers,8.0,1.0,False,False,4,1.0,0.5449073402005499,0.1167907365701353,0.2208507433126192,0.7588217101010372,0.1858869173878394,0.5789728832627004,0.1108683464899944,0.2583481745605887,0.7496354993187085,0.1898286370343472,,,,,,,,,,,,,,,,,0.5707832466969894,0.1452174433469882,0.1175844704353476,0.218957824220982,0.7090733590733591,0.615161828151051,0.0784032887261515,0.2004997507691778,0.2909266409266409,0.7810421757790179,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-28 19:30:00,Miami Heat_vs_Cleveland Cavaliers_vs_2025,East First Round,Game 4,83,138,First Round,Eastern,Eastern,False,False,Cleveland Cavaliers,Cleveland Cavaliers
42400134,2025,Milwaukee Bucks,Indiana Pacers,5.0,4.0,False,False,4,1.0,0.5707657893237635,0.1182210867783272,0.1907593586665259,0.7631686768831937,0.2044242587321111,0.5622493143037851,0.1097941363664756,0.2115510400062374,0.7468470321126954,0.1923640118520674,,,,,,,,,,,,,,,,,0.5375415890235727,0.115459501195971,0.1926209848526779,0.2285136501516683,0.8428849902534113,0.5606995884773662,0.0847091321905249,0.1897119341563785,0.1571150097465886,0.7714863498483316,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27 21:30:00,Milwaukee Bucks_vs_Indiana Pacers_vs_2025,East First Round,Game 4,103,129,First Round,Eastern,Eastern,False,True,Milwaukee Bucks,Indiana Pacers
42400114,2025,Orlando Magic,Boston Celtics,7.0,2.0,False,False,4,1.0,0.510347938343158,0.1202786418521276,0.2524369386385372,0.7727283627059952,0.2125014442963116,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,,,,,,,,,,,,,,,,,0.4858684965698385,0.1133525410731014,0.1702026413392201,0.261231884057971,0.7343951093951094,0.5268457481872116,0.1238996616001384,0.2380932762030322,0.2656048906048906,0.7387681159420291,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27 19:00:00,Orlando Magic_vs_Boston Celtics_vs_2025,East First Round,Game 4,98,107,First Round,Eastern,Eastern,False,False,Boston Celtics,Boston Celtics
42400164,2025,Minnesota Timberwolves,Los Angeles Lakers,6.0,3.0,False,True,4,1.0,0.5565076749943708,0.124347008018063,0.2556939144770764,0.7523160875319653,0.1990115453629053,0.5581055098736905,0.1203752657423463,0.2305396151391905,0.7450589432422474,0.2174557529966735,,,,,,,,,,,,,,,,,0.5333527967469681,0.0941407715739992,0.1703409925370478,0.2500225835591689,0.7527469925168134,0.5215394912985275,0.1356891933178748,0.2006693440428379,0.2472530074831865,0.749977416440831,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27 15:30:00,Minnesota Timberwolves_vs_Los Angeles Lakers_vs_2025,West First Round,Game 4,116,113,First Round,Western,Western,True,True,Minnesota Timberwolves,Minnesota Timberwolves
42400124,2025,Detroit Pistons,New York Knicks,6.0,3.0,False,False,4,1.0,0.548780819500136,0.1242617126027715,0.2594570567736945,0.7630740648939247,0.1948336306979154,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,,,,,,,,,,,,,,,,,0.5323172009218521,0.1454599714584298,0.2695369788393044,0.2838827838827839,0.7941343298521905,0.5323367879006788,0.1003915477093784,0.2203822560578415,0.2058656701478095,0.7161172161172161,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27 13:00:00,Detroit Pistons_vs_New York Knicks_vs_2025,East First Round,Game 4,93,94,First Round,Eastern,Eastern,False,False,New York Knicks,New York Knicks
42400153,2025,Golden State Warriors,Houston Rockets,7.0,2.0,False,True,3,1.0,0.5370703856058747,0.116518717747751,0.2715094236717492,0.7588613111513853,0.1893766082715259,0.5229791546354807,0.1111303229978362,0.3160251095024033,0.7631315491103853,0.1797425119189189,,,,,,,,,,,,,,,,,0.5356907894736842,0.1319103475217508,0.1411184210526315,0.1647286821705426,0.6398128898128899,0.4829925153702218,0.1192662742902401,0.1562416466185511,0.3601871101871102,0.8352713178294574,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-26 20:30:00,Golden State Warriors_vs_Houston Rockets_vs_2025,West First Round,Game 3,104,93,First Round,Western,Western,True,False,Houston Rockets,Golden State Warriors
42400174,2025,Los Angeles Clippers,Denver Nuggets,5.0,4.0,False,False,4,1.0,0.5556264875483019,0.1262884165993449,0.2439898057377592,0.7772864684204371,0.2016721788618986,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,,,,,,,,,,,,,,,,,0.5729841390184541,0.1268290143977887,0.1620325350650206,0.2579365079365079,0.7027777777777778,0.4963521755199643,0.1451036813342714,0.1941458756702494,0.2972222222222222,0.7420634920634921,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-26 18:00:00,Los Angeles Clippers_vs_Denver Nuggets_vs_2025,West First Round,Game 4,99,101,First Round,Western,Western,False,True,Los Angeles Clippers,Denver Nuggets
42400144,2025,Memphis Grizzlies,Oklahoma City Thunder,8.0,1.0,False,False,4,1.0,0.5544037322682288,0.1260509788846652,0.2861889776142628,0.7516919731499652,0.1987069567781037,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,,,,,,,,,,,,,,,,,0.4593109528982051,0.1512420603454787,0.1644887478544687,0.2162878787878787,0.7050092764378478,0.5415955168862147,0.0941056855944287,0.1779520006264192,0.2949907235621521,0.7837121212121212,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-26 15:30:00,Memphis Grizzlies_vs_Oklahoma City Thunder_vs_2025,West First Round,Game 4,115,117,First Round,Western,Western,False,False,Oklahoma City Thunder,Oklahoma City Thunder
42400103,2025,Miami Heat,Cleveland Cavaliers,8.0,1.0,False,False,3,1.0,0.5449073402005499,0.1167907365701353,0.2208507433126192,0.7588217101010372,0.1858869173878394,0.5789728832627004,0.1108683464899944,0.2583481745605887,0.7496354993187085,0.1898286370343472,,,,,,,,,,,,,,,,,0.593016975308642,0.1348386131532624,0.130324074074074,0.2626472626472625,0.7392857142857143,0.6116962305986696,0.074252331933158,0.2019124168514412,0.2607142857142857,0.7373527373527373,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-26 13:00:00,Miami Heat_vs_Cleveland Cavaliers_vs_2025,East First Round,Game 3,87,124,First Round,Eastern,Eastern,False,False,Cleveland Cavaliers,Cleveland Cavaliers
42400163,2025,Minnesota Timberwolves,Los Angeles Lakers,6.0,3.0,False,True,3,1.0,0.5565076749943708,0.124347008018063,0.2556939144770764,0.7523160875319653,0.1990115453629053,0.5581055098736905,0.1203752657423463,0.2305396151391905,0.7450589432422474,0.2174557529966735,,,,,,,,,,,,,,,,,0.5225566676479246,0.1042562423573034,0.1730939063879893,0.2625338753387534,0.7263427109974425,0.4906425702811244,0.1257127783036605,0.2176706827309236,0.2736572890025575,0.7374661246612466,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-25 21:30:00,Minnesota Timberwolves_vs_Los Angeles Lakers_vs_2025,West First Round,Game 3,116,104,First Round,Western,Western,True,True,Minnesota Timberwolves,Minnesota Timberwolves
42400133,2025,Milwaukee Bucks,Indiana Pacers,5.0,4.0,False,True,3,1.0,0.5707657893237635,0.1182210867783272,0.1907593586665259,0.7631686768831937,0.2044242587321111,0.5622493143037851,0.1097941363664756,0.2115510400062374,0.7468470321126954,0.1923640118520674,,,,,,,,,,,,,,,,,0.5282224958949097,0.1149872460632975,0.187807881773399,0.2264914054600606,0.8421052631578947,0.5882716049382716,0.0632649378045624,0.2290123456790123,0.1578947368421052,0.7735085945399394,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-25 20:00:00,Milwaukee Bucks_vs_Indiana Pacers_vs_2025,East First Round,Game 3,117,101,First Round,Eastern,Eastern,True,True,Milwaukee Bucks,Milwaukee Bucks
42400113,2025,Orlando Magic,Boston Celtics,7.0,2.0,False,True,3,1.0,0.510347938343158,0.1202786418521276,0.2524369386385372,0.7727283627059952,0.2125014442963116,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,,,,,,,,,,,,,,,,,0.4998870822041553,0.1095299285121093,0.140846130683529,0.2288043478260869,0.7158783783783784,0.536890243902439,0.0933290405108427,0.2355182926829268,0.2841216216216216,0.771195652173913,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-25 19:00:00,Orlando Magic_vs_Boston Celtics_vs_2025,East First Round,Game 3,95,93,First Round,Eastern,Eastern,True,False,Boston Celtics,Orlando Magic
42400173,2025,Los Angeles Clippers,Denver Nuggets,5.0,4.0,False,True,3,1.0,0.5556264875483019,0.1262884165993449,0.2439898057377592,0.7772864684204371,0.2016721788618986,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,,,,,,,,,,,,,,,,,0.5642954856361149,0.1427691577531586,0.1285909712722298,0.2083333333333333,0.6791666666666667,0.5205022892539725,0.1390700603118197,0.2003097225962833,0.3208333333333333,0.7916666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-24 22:00:00,Los Angeles Clippers_vs_Denver Nuggets_vs_2025,West First Round,Game 3,117,83,First Round,Western,Western,True,False,Denver Nuggets,Los Angeles Clippers
42400143,2025,Memphis Grizzlies,Oklahoma City Thunder,8.0,1.0,False,False,3,1.0,0.5544037322682288,0.1260509788846652,0.2861889776142628,0.7516919731499652,0.1987069567781037,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,,,,,,,,,,,,,,,,,0.4299302847689944,0.1544255678814922,0.1142030012997754,0.2119318181818181,0.6938775510204082,0.5478583916083917,0.0918400205006819,0.1332070707070707,0.3061224489795918,0.7880681818181818,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-24 21:30:00,Memphis Grizzlies_vs_Oklahoma City Thunder_vs_2025,West First Round,Game 3,108,114,First Round,Western,Western,False,False,Oklahoma City Thunder,Oklahoma City Thunder
42400123,2025,Detroit Pistons,New York Knicks,6.0,3.0,False,False,3,1.0,0.548780819500136,0.1242617126027715,0.2594570567736945,0.7630740648939247,0.1948336306979154,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,,,,,,,,,,,,,,,,,0.5252199874292898,0.1556229210775267,0.2763984915147706,0.2948717948717948,0.8009575923392613,0.531063321385902,0.1088278560852258,0.1794105933890879,0.1990424076607387,0.7051282051282051,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-24 19:00:00,Detroit Pistons_vs_New York Knicks_vs_2025,East First Round,Game 3,116,118,First Round,Eastern,Eastern,False,False,New York Knicks,New York Knicks
42400231,2025,Minnesota Timberwolves,Golden State Warriors,,,True,False,1,2.0,0.5565076749943708,0.124347008018063,0.2556939144770764,0.7523160875319653,0.1990115453629053,0.5370703856058747,0.116518717747751,0.2715094236717492,0.7588613111513853,0.1893766082715259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5087757229920011,0.091551317963492,0.2139149575696693,0.3016092948163524,0.7629036067654994,0.5242908729660714,0.1084168990277549,0.1541607480847402,0.2257892212001966,0.6895437472505141,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06 21:30:00,Minnesota Timberwolves_vs_Golden State Warriors_vs_2025,West Conf. Semifinals,Game 1,88,99,Conference Semifinals,Western,Western,False,True,Minnesota Timberwolves,Golden State Warriors
42400221,2025,Oklahoma City Thunder,Denver Nuggets,,,True,False,1,2.0,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5245477014944482,0.0876150393235898,0.2079320855761973,0.2778468162565197,0.7571389296187683,0.5479848139536189,0.1231450300254828,0.1651817103280824,0.2770408163265306,0.763359291084855,4.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 21:30:00,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,West Conf. Semifinals,Game 1,119,121,Conference Semifinals,Western,Western,False,True,Oklahoma City Thunder,Denver Nuggets
42400211,2025,Boston Celtics,New York Knicks,,,True,False,1,2.0,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5450885555250126,0.1164824989513662,0.2750422005396331,0.2304938867438867,0.749927536231884,0.5118785623349263,0.1075059325045267,0.2064789057120472,0.2438653037680013,0.7284692360779318,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 19:00:00,Boston Celtics_vs_New York Knicks_vs_2025,East Conf. Semifinals,Game 1,105,108,Conference Semifinals,Eastern,Eastern,False,True,Boston Celtics,New York Knicks
42400201,2025,Cleveland Cavaliers,Indiana Pacers,,,True,False,1,2.0,0.5789728832627004,0.1108683464899944,0.2583481745605887,0.7496354993187085,0.1898286370343472,0.5622493143037851,0.1097941363664756,0.2115510400062374,0.7468470321126954,0.1923640118520674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629976022276079,0.0842654295075766,0.2143283014489764,0.270826559642349,0.7711264594204703,0.5839647718712364,0.0933441223774898,0.1854944749127933,0.1654864583461938,0.769830585419203,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-04 18:00:00,Cleveland Cavaliers_vs_Indiana Pacers_vs_2025,East Conf. Semifinals,Game 1,112,121,Conference Semifinals,Eastern,Eastern,False,True,Cleveland Cavaliers,Indiana Pacers
42400227,2025,Oklahoma City Thunder,Denver Nuggets,,,True,True,7,2.0,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.5245477014944482,0.0876150393235898,0.2079320855761973,0.2778468162565197,0.7571389296187683,0.5479848139536189,0.1231450300254828,0.1651817103280824,0.2770408163265306,0.763359291084855,,,,0.5147846261403523,0.0996447971867514,0.2121850318086383,0.2330878804079039,0.7344138718651939,0.4847850706973939,0.1339502526913387,0.2596268480829757,0.2655861281348061,0.7669121195920959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18 15:30:00,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,West Conf. Semifinals,Game 7,125,93,Conference Semifinals,Western,Western,True,True,Oklahoma City Thunder,Oklahoma City Thunder
42400216,2025,New York Knicks,Boston Celtics,,,False,True,6,2.0,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.5118785623349263,0.1075059325045267,0.2064789057120472,0.2438653037680013,0.7284692360779318,0.5450885555250126,0.1164824989513662,0.2750422005396331,0.2304938867438867,0.749927536231884,,,,0.4955182125776043,0.1108246469251915,0.2162626740032223,0.2877544409459303,0.7096086630297156,0.5389673841489099,0.1039972096265886,0.1956147742481133,0.2903913369702843,0.7122455590540697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16 20:00:00,New York Knicks_vs_Boston Celtics_vs_2025,East Conf. Semifinals,Game 6,119,81,Conference Semifinals,Eastern,Eastern,True,True,New York Knicks,New York Knicks
42400226,2025,Denver Nuggets,Oklahoma City Thunder,,,False,True,6,2.0,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.5479848139536189,0.1231450300254828,0.1651817103280824,0.2770408163265306,0.763359291084855,0.5245477014944482,0.0876150393235898,0.2079320855761973,0.2778468162565197,0.7571389296187683,,,,0.4747653406508261,0.1361961237064648,0.2487615200251522,0.2687033537617673,0.7494612101771818,0.512306768759727,0.0995810267077077,0.2328829077355834,0.2505387898228181,0.7312966462382327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15 20:30:00,Denver Nuggets_vs_Oklahoma City Thunder_vs_2025,West Conf. Semifinals,Game 6,119,107,Conference Semifinals,Western,Western,True,True,Denver Nuggets,Denver Nuggets
42400235,2025,Minnesota Timberwolves,Golden State Warriors,,,True,True,5,2.0,0.5565076749943708,0.124347008018063,0.2556939144770764,0.7523160875319653,0.1990115453629053,0.5370703856058747,0.116518717747751,0.2715094236717492,0.7588613111513853,0.1893766082715259,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.5087757229920011,0.091551317963492,0.2139149575696693,0.3016092948163524,0.7629036067654994,0.5242908729660714,0.1084168990277549,0.1541607480847402,0.2257892212001966,0.6895437472505141,,,,0.5338372864660097,0.1489621469339616,0.2055750514211363,0.2684579928765975,0.6926114470825213,0.4942529806504843,0.1355962097528836,0.2248099777653885,0.3073885529174786,0.7315420071234024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14 21:30:00,Minnesota Timberwolves_vs_Golden State Warriors_vs_2025,West Conf. Semifinals,Game 5,121,110,Conference Semifinals,Western,Western,True,True,Minnesota Timberwolves,Minnesota Timberwolves
42400215,2025,Boston Celtics,New York Knicks,,,True,True,5,2.0,0.5618577799381598,0.1032607729085805,0.2558424397519852,0.7601602568082985,0.1709751502038617,0.5573323517857001,0.1103193586209133,0.2569181580584944,0.7479974537078781,0.1884116681945858,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.5450885555250126,0.1164824989513662,0.2750422005396331,0.2304938867438867,0.749927536231884,0.5118785623349263,0.1075059325045267,0.2064789057120472,0.2438653037680013,0.7284692360779318,,,,0.5100187539956611,0.1106616319094926,0.1939232297149035,0.2879891712128554,0.7084887669994053,0.5113730743639808,0.1155105508296018,0.1715629104052624,0.2915112330005946,0.7120108287871446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14 19:00:00,Boston Celtics_vs_New York Knicks_vs_2025,East Conf. Semifinals,Game 5,127,102,Conference Semifinals,Eastern,Eastern,True,True,Boston Celtics,Boston Celtics
42400225,2025,Oklahoma City Thunder,Denver Nuggets,,,True,True,5,2.0,0.5581594613975414,0.0980068811549895,0.2382942231241037,0.747758760424753,0.1822653182514745,0.5746145427039192,0.1192318310051288,0.2665565798549045,0.7472582806684616,0.2025145635283618,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.5245477014944482,0.0876150393235898,0.2079320855761973,0.2778468162565197,0.7571389296187683,0.5479848139536189,0.1231450300254828,0.1651817103280824,0.2770408163265306,0.763359291084855,,,,0.4970907780228295,0.0914947530416267,0.2362255858889915,0.2643929994736446,0.7425521803468105,0.4736113149887904,0.138389904887923,0.2800240649798939,0.2574478196531896,0.7356070005263554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13 21:30:00,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,West Conf. Semifinals,Game 5,112,105,Conference Semifinals,Western,Western,True,True,Oklahoma City Thunder,Oklahoma City Thunder
