gameId,season,homeTeam,awayTeam,homeSeed,awaySeed,homeCourt,homeWin,gameNumber,round,eFG%_home_season,TOV%_home_season,ORB%_home_season,DRB%_home_season,FT/FGA_home_season,eFG%_away_season,TOV%_away_season,ORB%_away_season,DRB%_away_season,FT/FGA_away_season,h2h_games_played,h2h_home_wins,h2h_home_winrate,eFG%_home_r1g1,TOV%_home_r1g1,FT/FGA_home_r1g1,ORB%_home_r1g1,DRB%_home_r1g1,eFG%_away_r1g1,TOV%_away_r1g1,FT/FGA_away_r1g1,ORB%_away_r1g1,DRB%_away_r1g1,homeScore_r1g1,awayScore_r1g1,homeLostRound1Game1,eFG%_home_r1_roll,TOV%_home_r1_roll,FT/FGA_home_r1_roll,ORB%_home_r1_roll,DRB%_home_r1_roll,eFG%_away_r1_roll,TOV%_away_r1_roll,FT/FGA_away_r1_roll,ORB%_away_r1_roll,DRB%_away_r1_roll,homeWins,awayWins,eFG%_home_r1_avg,TOV%_home_r1_avg,FT/FGA_home_r1_avg,ORB%_home_r1_avg,DRB%_home_r1_avg,eFG%_away_r1_avg,TOV%_away_r1_avg,FT/FGA_away_r1_avg,ORB%_away_r1_avg,DRB%_away_r1_avg,homeSeriesLength,awaySeriesLength,restAdvantage,eFG%_home_r2_roll,TOV%_home_r2_roll,FT/FGA_home_r2_roll,ORB%_home_r2_roll,DRB%_home_r2_roll,eFG%_away_r2_roll,TOV%_away_r2_roll,FT/FGA_away_r2_roll,ORB%_away_r2_roll,DRB%_away_r2_roll,eFG%_home_r1r2_avg,TOV%_home_r1r2_avg,FT/FGA_home_r1r2_avg,ORB%_home_r1r2_avg,DRB%_home_r1r2_avg,eFG%_away_r1r2_avg,TOV%_away_r1r2_avg,FT/FGA_away_r1r2_avg,ORB%_away_r1r2_avg,DRB%_away_r1r2_avg,eFG%_home_r3_roll,eFG%_away_r3_roll,TOV%_home_r3_roll,TOV%_away_r3_roll,FT/FGA_home_r3_roll,FT/FGA_away_r3_roll,ORB%_home_r3_roll,ORB%_away_r3_roll,DRB%_home_r3_roll,DRB%_away_r3_roll,eFG%_home_r1r2r3_avg,eFG%_away_r1r2r3_avg,TOV%_home_r1r2r3_avg,TOV%_away_r1r2r3_avg,FT/FGA_home_r1r2r3_avg,FT/FGA_away_r1r2r3_avg,ORB%_home_r1r2r3_avg,ORB%_away_r1r2r3_avg,DRB%_home_r1r2r3_avg,DRB%_away_r1r2r3_avg,eFG%_home_r4_roll,eFG%_away_r4_roll,TOV%_home_r4_roll,TOV%_away_r4_roll,FT/FGA_home_r4_roll,FT/FGA_away_r4_roll,ORB%_home_r4_roll,ORB%_away_r4_roll,DRB%_home_r4_roll,DRB%_away_r4_roll
42300171,2024,Los Angeles Clippers,Dallas Mavericks,4.0,5.0,True,True,1,1.0,0.5648314383394261,0.1207525269858183,0.2410915382969403,0.7498609544894834,0.2125714764735856,0.5633441334473217,0.1115092553499813,0.2159150506473415,0.7589135464713116,0.191445611040659,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42300101,2024,Boston Celtics,Miami Heat,1.0,8.0,True,True,1,1.0,0.5816428794318029,0.1064080966071232,0.2484158887661368,0.7609654936218475,0.1844225612308873,0.5373331410562888,0.1172155564952793,0.217723496100964,0.7825510820026934,0.2131706049373733,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42300151,2024,Denver Nuggets,Los Angeles Lakers,2.0,7.0,True,True,1,1.0,0.5649363551767206,0.1133013483963124,0.2533781942418731,0.7558030355621286,0.1725972160337706,0.5654354241297745,0.1240333473652131,0.1914729595227166,0.7654382675874369,0.2154528244661725,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42300111,2024,New York Knicks,Philadelphia 76ers,2.0,7.0,True,True,1,1.0,0.5416363330318841,0.1176707723522317,0.292367923165691,0.7606841014613429,0.1924248138480618,0.5345445790094809,0.1069900019115055,0.247218613474005,0.7449902846814569,0.2131791270632466,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42300161,2024,Minnesota Timberwolves,Phoenix Suns,3.0,6.0,True,True,1,1.0,0.5628584418637717,0.1277775535460273,0.2293566226206194,0.7699820078748645,0.2093468353374946,0.5658772718373077,0.1334808270633011,0.2477987766711801,0.7588514279421062,0.2193974908589545,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42300131,2024,Cleveland Cavaliers,Orlando Magic,4.0,5.0,True,True,1,1.0,0.556370127618993,0.1237802622614108,0.2306319619260173,0.7718208082020325,0.1807617185885358,0.5421276906621727,0.1326705052108149,0.2511361163842948,0.7830222957782336,0.2218273395266128,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200141,2023,Denver Nuggets,Minnesota Timberwolves,1.0,8.0,True,True,1,1.0,0.5739329918825821,0.1308576633230589,0.2441077785276693,0.7656951336593567,0.195762284976208,0.561723972051722,0.1355582736114118,0.2138805950833007,0.7464513703693701,0.206928504414206,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200171,2023,Phoenix Suns,Los Angeles Clippers,4.0,5.0,True,False,1,1.0,0.5361298655907643,0.1195259969163107,0.2644991975443965,0.7631426278273162,0.1934327014161419,0.5534994461323028,0.1282907786080571,0.2247982719890347,0.7669769670536912,0.2190665494086855,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200101,2023,Milwaukee Bucks,Miami Heat,1.0,8.0,True,False,1,1.0,0.5563396083483888,0.1269439431890739,0.2476995291644496,0.7810250967222521,0.1862323601836824,0.5308604861096629,0.1240165455628831,0.2264879803667216,0.7784395136663975,0.2282665762316884,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200151,2023,Memphis Grizzlies,Los Angeles Lakers,2.0,7.0,True,False,1,1.0,0.540541134475392,0.1170593696726729,0.2629715103833827,0.7594822712344805,0.1911127684183858,0.5439453372791243,0.1223939253894777,0.2266488597158133,0.7646795427342514,0.234854744283487,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
