teamName,season,eFG%,TOV%,FT/FGA,ORB%,DRB%
Chicago Bulls,2019,0.5059993838684992,0.12716879235958542,0.18690036326079149,0.19285242283828272,0.7751560354343696
Chicago Bulls,2020,0.5171177845707599,0.1364972865663103,0.17723938207971943,0.2270251269909242,0.757202822876341
Chicago Bulls,2021,0.548302556248023,0.13548739816049069,0.15630909124487136,0.21997500956295524,0.8053067194390314
Chicago Bulls,2022,0.5413025302442362,0.11721256900983833,0.20296451853342928,0.20167900550930437,0.7853957411574854
Chicago Bulls,2023,0.551764189236444,0.12195898088148487,0.20378237536219918,0.19911481956411706,0.7815003028547798
Chicago Bulls,2024,0.5360796198115481,0.11026097176162421,0.18955003876334323,0.2494938824468901,0.7655125925663425
Chicago Bulls,2025,0.5544922854494121,0.12132850550947022,0.17529937504723875,0.22288586523998508,0.7653926795070763
Cleveland Cavaliers,2015,0.5202397180294057,0.13364354828734026,0.21863178735220032,0.2662707203262326,0.7500768741044185
Cleveland Cavaliers,2016,0.5262417957336841,0.1266711703979109,0.19621827689968285,0.2514095766884981,0.7861873599150511
Cleveland Cavaliers,2017,0.5475416234496817,0.12551016500010476,0.2071466757208986,0.21823428925240995,0.7582573611650663
Cleveland Cavaliers,2018,0.5481309749247774,0.1258270854684349,0.21557669758694128,0.19842582959656138,0.7738670592700415
Cleveland Cavaliers,2019,0.5039592036865541,0.12224020421963977,0.18926433054742087,0.23476279496402727,0.7702619739057793
Cleveland Cavaliers,2020,0.523492734813313,0.14589243891600098,0.17378090998576418,0.24644638016382645,0.7768047599068844
Cleveland Cavaliers,2021,0.5092003682706607,0.1391599841042222,0.19561857382713607,0.23664159860619347,0.7670927362254809
Cleveland Cavaliers,2022,0.5383276166605028,0.13258137447938875,0.20003321191361115,0.23788055941905842,0.7657432765648453
Cleveland Cavaliers,2023,0.5579397802151911,0.12325051373199683,0.20722661075302642,0.23420450619374047,0.7653632786193947
Cleveland Cavaliers,2024,0.556370127618993,0.12378026226141081,0.1807617185885358,0.2306319619260173,0.7718208082020325
Cleveland Cavaliers,2025,0.5789728832627004,0.11086834648999443,0.18982863703434724,0.25834817456058873,0.7496354993187085
Dallas Mavericks,2015,0.5159352992369345,0.11890247303685025,0.19866672151889636,0.2341869548054427,0.7252641074329217
Dallas Mavericks,2016,0.5033353600239523,0.11936963249681697,0.21476203111357636,0.2055075838438471,0.7649731448858844
Dallas Mavericks,2017,0.5055642861570934,0.1156649157889419,0.1824309472379454,0.17911083285504564,0.7784102261374618
Dallas Mavericks,2018,0.5148565105082505,0.1153382429921086,0.1669368928393969,0.17820835761638468,0.7918514603726065
Dallas Mavericks,2019,0.5198750545587708,0.12657392168845563,0.22000649753570317,0.22666563902935616,0.7773780256722902
Dallas Mavericks,2020,0.5456162860788224,0.11171781316615695,0.20769883248388654,0.22982229350967084,0.7783343610896691
Dallas Mavericks,2021,0.5495749165141585,0.11098756994482277,0.19038208181035682,0.20877162838066454,0.7771135548414806
Dallas Mavericks,2022,0.5394819101047275,0.11681870060185989,0.19450238067763,0.21469131709382563,0.7817786159638379
Dallas Mavericks,2023,0.5668143695047865,0.11360992528040903,0.2287055717656182,0.18006818070834324,0.7592155025579009
Dallas Mavericks,2024,0.5633441334473217,0.11150925534998136,0.19144561104065907,0.2159150506473415,0.7589135464713116
Dallas Mavericks,2025,0.5508363802238606,0.11970344392314974,0.20539198580316037,0.2342501113640353,0.7335635055276448
Denver Nuggets,2015,0.48054406052497295,0.12658680482135426,0.20585838369497816,0.26336335579104475,0.7491078219848175
Denver Nuggets,2016,0.48956572734028886,0.13275972184225948,0.21980674336889566,0.2568454872403964,0.7735834776507913
Denver Nuggets,2017,0.5317119463735495,0.1318011660567637,0.21754916751105854,0.26978872674028004,0.7880476091809777
Denver Nuggets,2018,0.5366683917678277,0.13406687246211912,0.1990894022457352,0.25423542572436514,0.776568150573176
Denver Nuggets,2019,0.5282713772818209,0.11908081087965999,0.1764475984119982,0.26509792835870544,0.7809125730979802
Denver Nuggets,2020,0.5366580431354199,0.1231362261875189,0.18492576758092963,0.24689324666993598,0.7687308755396691
Denver Nuggets,2021,0.5587401507984746,0.1210856001674855,0.17703797421063341,0.24352382481186632,0.7899301605176615
Denver Nuggets,2022,0.5573186252067964,0.13146108998315123,0.19527567255323583,0.21872775051542304,0.7864802100359525
Denver Nuggets,2023,0.5739329918825821,0.13085766332305893,0.195762284976208,0.24410777852766932,0.7656951336593567
Denver Nuggets,2024,0.5649363551767206,0.11330134839631245,0.17259721603377065,0.2533781942418731,0.7558030355621286
Denver Nuggets,2025,0.5746145427039192,0.11923183100512882,0.20251456352836186,0.2665565798549045,0.7472582806684616
Detroit Pistons,2015,0.4831721678188209,0.12269861367312113,0.1848905118671556,0.2748104064126311,0.7513385615203424
Detroit Pistons,2016,0.4932630581893235,0.12200892367678642,0.20066302584408477,0.2660212810549971,0.7952663627508452
Detroit Pistons,2017,0.492244364918763,0.10916151524540156,0.1585905540175837,0.24046981869769923,0.8136435216237051
Detroit Pistons,2018,0.5123110701745281,0.12283405825694083,0.17146292206946498,0.2248998273864873,0.7856655355286694
Detroit Pistons,2019,0.5098458369011696,0.12306067478734056,0.19755488427595363,0.24716295222639048,0.7893310291707039
Detroit Pistons,2020,0.5296483652739004,0.13785452899792214,0.19653359843396517,0.2257949261603973,0.7608791708677612
Detroit Pistons,2021,0.520135664742991,0.13436594436092875,0.2106034764749726,0.2181245155789232,0.7703696142959179
Detroit Pistons,2022,0.4950602551428928,0.12589554385303373,0.1976123515675495,0.23120823000608096,0.7592045106607572
Detroit Pistons,2023,0.5205217126119306,0.1330393201678229,0.22883764774862506,0.24638080735205153,0.741392483296536
Detroit Pistons,2024,0.5271821406899463,0.13418534731890266,0.19607372646162033,0.23381661193808645,0.7752857753182336
Detroit Pistons,2025,0.548780819500136,0.1242617126027715,0.1948336306979154,0.25945705677369457,0.7630740648939247
Golden State Warriors,2015,0.5414941587541655,0.1308968786212913,0.18680743610756856,0.2363242836784521,0.7489899098056462
Golden State Warriors,2016,0.5641754198786986,0.13481423639713097,0.19293139677507873,0.23305196553186305,0.7617733614728481
Golden State Warriors,2017,0.5651138962075722,0.13232071172751628,0.2057562957151005,0.2255295720223658,0.7499515245660151
Golden State Warriors,2018,0.5699072925948838,0.14075955768029885,0.19622986066916698,0.20715633267858102,0.7649382914582273
Golden State Warriors,2019,0.5650459671923008,0.1261341995066933,0.183988304909795,0.22478593690506793,0.7746766260036818
Golden State Warriors,2020,0.4982373144761902,0.1317497904770243,0.21416859538753058,0.2119230149864433,0.769270390290541
Golden State Warriors,2021,0.5518935863578169,0.13351423783038577,0.1902439890674786,0.17796260649737275,0.767803507016364
Golden State Warriors,2022,0.5523677843120525,0.13485571347030634,0.18188847163025176,0.22763878927772974,0.7904162930811061
Golden State Warriors,2023,0.5723664216195072,0.14172683155531418,0.17995517028592078,0.24263818477280188,0.7598890263033143
Golden State Warriors,2024,0.5576862702296297,0.12239863936317313,0.1703296415094323,0.2730002651571149,0.7613329177784228
Golden State Warriors,2025,0.5370703856058747,0.11651871774775101,0.18937660827152597,0.27150942367174924,0.7588613111513853
Houston Rockets,2015,0.5135764945437556,0.14928593505173388,0.22862095528143286,0.26532843108851284,0.733214282252653
Houston Rockets,2016,0.5166585132441813,0.14209210354231572,0.24736852637047227,0.25441992888716175,0.7302700451855075
Houston Rockets,2017,0.5461064821075592,0.1324658702615299,0.23566724250866894,0.24358220152929402,0.7605156296069138
Houston Rockets,2018,0.5512626322851144,0.12676604464945834,0.2368428675410637,0.21209989628226966,0.8023257590713562
Houston Rockets,2019,0.5433418929352494,0.1199312369810294,0.22409844962305378,0.22598417476462104,0.7468148820000164
Houston Rockets,2020,0.5385033976644836,0.1259326384253456,0.22982413566744572,0.21056625916499333,0.7565782565678703
Houston Rockets,2021,0.5218690910969871,0.12993212030217519,0.18935981826945392,0.19749367688120237,0.7726249499225673
Houston Rockets,2022,0.5348835591441168,0.14479531474646157,0.2054492640036956,0.21625804419532008,0.7433112578400335
Houston Rockets,2023,0.5161602728649822,0.1396844847706621,0.21766646634605025,0.3006467749252066,0.7601135088880748
Houston Rockets,2024,0.5306738902077122,0.11106386230760106,0.20062756009301513,0.2511942083282629,0.7588454375175788
Houston Rockets,2025,0.5229791546354807,0.11113032299783626,0.17974251191891896,0.31602510950240337,0.7631315491103853
Indiana Pacers,2015,0.4858472346242339,0.13037415589768125,0.20360636521148778,0.23999960632828216,0.7832245244350168
Indiana Pacers,2016,0.4982971790979107,0.13496085937735297,0.20749560542209644,0.23177181427436735,0.7625037641705531
Indiana Pacers,2017,0.5172357041961939,0.1274537716046752,0.2149755047464888,0.21078431848186371,0.754818579006273
Indiana Pacers,2018,0.5257312070513536,0.12289447778198395,0.17476226496186292,0.22570940270796103,0.7644146031350559
Indiana Pacers,2019,0.5309080276385019,0.12439179497516387,0.18459682065947008,0.21707746177212714,0.7650175379391483
Indiana Pacers,2020,0.5356378643806288,0.11974686222086632,0.1722064391919353,0.19778211092265174,0.7683989466923841
Indiana Pacers,2021,0.5432905466678076,0.11913323258552043,0.18130962206575502,0.2021265675636105,0.7534987811952241
Indiana Pacers,2022,0.531833159503775,0.12731517854717256,0.18524448995473,0.25436212823078197,0.7624178216529686
Indiana Pacers,2023,0.5458762489563045,0.12983388078551866,0.21139691144875472,0.23113624367178687,0.7252457506711494
Indiana Pacers,2024,0.5791272510207534,0.11396473510999425,0.17246445775104796,0.2345539427109571,0.7430414340142291
Indiana Pacers,2025,0.5622493143037851,0.10979413636647563,0.1923640118520674,0.21155104000623745,0.7468470321126954
Los Angeles Clippers,2015,0.5343533397586879,0.11555259685082718,0.2179289984660915,0.2262903961769663,0.7582025301388348
Los Angeles Clippers,2016,0.5254793981834364,0.12140403668359408,0.2243481681140074,0.1996855102189114,0.7393450262505539
Los Angeles Clippers,2017,0.5382626061947781,0.12060639079333926,0.2371325342850652,0.2127360388770675,0.7700054019869267
Los Angeles Clippers,2018,0.5289191648914646,0.13198786403858448,0.2248060067431707,0.23294797608586262,0.7608888790944089
Los Angeles Clippers,2019,0.529200193434936,0.126822161051161,0.2620783028573749,0.2193733179458361,0.761427056172393
Los Angeles Clippers,2020,0.536561882834148,0.126214538122441,0.23546205426207212,0.23265513904670707,0.7782566071063463
Los Angeles Clippers,2021,0.5659887845389676,0.1217075574614655,0.18839832172391194,0.22575476932620278,0.7928906508332951
Los Angeles Clippers,2022,0.5319694584583767,0.12493929515544622,0.18009713633910288,0.2038458783846633,0.7449966832749246
Los Angeles Clippers,2023,0.5534994461323028,0.12829077860805715,0.2190665494086855,0.2247982719890347,0.7669769670536912
Los Angeles Clippers,2024,0.5648314383394261,0.12075252698581836,0.2125714764735856,0.2410915382969403,0.7498609544894834
Los Angeles Clippers,2025,0.5556264875483019,0.12628841659934495,0.20167217886189862,0.24398980573775922,0.7772864684204371
Los Angeles Lakers,2015,0.47368839489633224,0.12125567204410008,0.20675586022722925,0.2514769265166883,0.7640180930131407
Los Angeles Lakers,2016,0.46146676616792426,0.12537430877024475,0.22963830551744532,0.2287918735143863,0.7491416553083806
Los Angeles Lakers,2017,0.5015578161417706,0.1346638718134071,0.1965492782034743,0.24775010354833582,0.7605104174860566
Los Angeles Lakers,2018,0.5178019436250358,0.13816278545372873,0.18984013331113206,0.23240940322989684,0.7776744752167398
Los Angeles Lakers,2019,0.5279195809864333,0.1344455070346932,0.18150533735274368,0.22076506520086456,0.7648813789958264
Los Angeles Lakers,2020,0.5414475824923984,0.13259710741008054,0.20360367787570458,0.24445681771816657,0.7899252204162458
Los Angeles Lakers,2021,0.536243773470363,0.13595509906608658,0.20269096111795065,0.2251662166378386,0.7993074898737131
Los Angeles Lakers,2022,0.5369146765557012,0.12820219689087958,0.19103298964017165,0.2109120241901927,0.7613122731967218
Los Angeles Lakers,2023,0.5439453372791243,0.12239392538947776,0.234854744283487,0.2266488597158133,0.7646795427342514
Los Angeles Lakers,2024,0.5654354241297745,0.12403334736521318,0.21545282446617256,0.1914729595227166,0.7654382675874369
Los Angeles Lakers,2025,0.5581055098736905,0.12037526574234633,0.21745575299667355,0.23053961513919058,0.7450589432422474
Memphis Grizzlies,2015,0.4906074561585755,0.12573380553371877,0.21598372572778735,0.24511085758024728,0.7554999896194674
Memphis Grizzlies,2016,0.47911566387065696,0.12317571409129373,0.2347046604556672,0.24595912921375473,0.7509238947764956
Memphis Grizzlies,2017,0.49294715606294454,0.12065240927704729,0.22260940639546833,0.24476005514466817,0.7755261401652574
Memphis Grizzlies,2018,0.5001984065512283,0.13994126610395433,0.20315549449035888,0.22165621650356218,0.7682559817446913
Memphis Grizzlies,2019,0.5091472223126294,0.1292248318945968,0.2121601121828517,0.197605069942209,0.7781723802453391
Memphis Grizzlies,2020,0.5301805458014459,0.13164521213253058,0.1845308249348524,0.22865030703767897,0.7789284158724803
Memphis Grizzlies,2021,0.5281629335994448,0.11613874139459957,0.18065305825168207,0.24060774981254152,0.7842163196597439
Memphis Grizzlies,2022,0.5234384396619985,0.11218422834898971,0.18212069850376647,0.2998756147767057,0.7772215237335987
Memphis Grizzlies,2023,0.540541134475392,0.11705936967267293,0.1911127684183858,0.26297151038338273,0.7594822712344805
Memphis Grizzlies,2024,0.5090613161818337,0.13491929602692093,0.18965856255119412,0.23865768941597906,0.7510348043200081
Memphis Grizzlies,2025,0.5544037322682288,0.12605097888466524,0.1987069567781037,0.2861889776142628,0.7516919731499652
Miami Heat,2015,0.5008668743250977,0.144292601473171,0.23052292513885134,0.2296983414283654,0.7384370395494616
Miami Heat,2016,0.5096754341951737,0.13331832129753693,0.2121668629630306,0.23202485055313923,0.7807442129749181
Miami Heat,2017,0.5135335250765006,0.12334433570705963,0.1795799460111319,0.23982888300934707,0.7653853452797323
Miami Heat,2018,0.521368267240393,0.13296637077285625,0.1741879007004766,0.21089742474396947,0.7898869371746403
Miami Heat,2019,0.5164334772630961,0.1309831788445053,0.17321221235086964,0.24706260790561352,0.7782533550104145
Miami Heat,2020,0.5487826578413831,0.13488498710036276,0.23724538857890437,0.20179940821705433,0.7964202146437825
Miami Heat,2021,0.5459423766247569,0.13085437307974887,0.20223734414717862,0.1921968435854907,0.7797721284233323
Miami Heat,2022,0.5484392159947342,0.13383022192024943,0.20741948282590372,0.23240575325034446,0.7810203233479376
Miami Heat,2023,0.5308604861096629,0.12401654556288311,0.22826657623168842,0.2264879803667216,0.7784395136663975
Miami Heat,2024,0.5373331410562888,0.11721555649527933,0.2131706049373733,0.21772349610096406,0.7825510820026934
Miami Heat,2025,0.5449073402005499,0.1167907365701353,0.18588691738783947,0.22085074331261925,0.7588217101010372
Milwaukee Bucks,2015,0.5017573900853816,0.15520366251996226,0.19846146398326286,0.24911670670006097,0.7361796853074853
Milwaukee Bucks,2016,0.5002217023100296,0.14167786768386656,0.20925665447073852,0.24606578062835976,0.733846924217623
Milwaukee Bucks,2017,0.5293910020081213,0.1319014142225111,0.21347084131020055,0.2137840130169144,0.7568971046835029
Milwaukee Bucks,2018,0.531633420264998,0.12911905407164254,0.22338050620396172,0.20300309776745615,0.7638399113454342
Milwaukee Bucks,2019,0.5508167730068987,0.12052947225965288,0.19795559874671437,0.20464148444474548,0.8052338293234323
Milwaukee Bucks,2020,0.5530741496396971,0.12907469461503351,0.20363785182978006,0.20525240990005159,0.8174060053197753
Milwaukee Bucks,2021,0.5668892391853396,0.12006680825277202,0.1779744880877236,0.2304397246371305,0.7982286741821256
Milwaukee Bucks,2022,0.546993123144159,0.1189563724283122,0.2009297582740658,0.22860780097058525,0.7874709675606457
Milwaukee Bucks,2023,0.5563396083483888,0.12694394318907398,0.18623236018368247,0.24769952916444968,0.7810250967222521
Milwaukee Bucks,2024,0.5652387956463284,0.11661488478111928,0.21192209547861118,0.21846525994400756,0.7764902099074643
Milwaukee Bucks,2025,0.5707657893237635,0.1182210867783272,0.2044242587321111,0.19075935866652594,0.7631686768831937
Minnesota Timberwolves,2015,0.4685385133569918,0.13686362218237752,0.24366521654201867,0.2630572886908221,0.7192198817290377
Minnesota Timberwolves,2016,0.4990606881881605,0.13875076516863633,0.2659718677334285,0.24199572857604731,0.7480330390514903
Minnesota Timberwolves,2017,0.5115702641503544,0.1284445910403758,0.23162708716643465,0.2713195533407958,0.7616990193027454
Minnesota Timberwolves,2018,0.524419623360843,0.11430576906105445,0.22834751232209521,0.24160072904954163,0.7645019000906161
Minnesota Timberwolves,2019,0.5126913284398172,0.11404513801018039,0.21227973476686704,0.24509330971216092,0.7512731105892643
Minnesota Timberwolves,2020,0.5147068165837919,0.12966854902563713,0.21015381011649736,0.2205135491315922,0.7726428182733741
Minnesota Timberwolves,2021,0.5211561695854899,0.12378197699017449,0.19550293730392132,0.2249566775097595,0.770195003968526
Minnesota Timberwolves,2022,0.539552284730305,0.1238338537273991,0.19986672799961022,0.24148355742680072,0.7520910691894611
Minnesota Timberwolves,2023,0.561723972051722,0.13555827361141187,0.20692850441420602,0.21388059508330076,0.7464513703693701
Minnesota Timberwolves,2024,0.5628584418637717,0.12777755354602738,0.20934683533749465,0.22935662262061945,0.7699820078748645
Minnesota Timberwolves,2025,0.5565076749943708,0.12434700801806302,0.19901154536290533,0.25569391447707646,0.7523160875319653
New Orleans Pelicans,2015,0.5019110364491408,0.1253248862773745,0.19996656492219506,0.26813853857273817,0.7529721054428693
New Orleans Pelicans,2016,0.49882875812603505,0.1227759428017578,0.20507058053413874,0.21086237931348167,0.7908118266206902
New Orleans Pelicans,2017,0.5048271152081267,0.11729954491593306,0.19458930333343127,0.18336816929452895,0.7679480181822089
New Orleans Pelicans,2018,0.542433859149493,0.13300937883373834,0.18579462902915608,0.19886189694542025,0.7689545890351783
New Orleans Pelicans,2019,0.5305358879201195,0.12623519371084208,0.1963836089202614,0.24105362539374137,0.7694224766850338
New Orleans Pelicans,2020,0.5409312669575382,0.1385238738094752,0.18895281578733453,0.23960888565527488,0.780490708224591
New Orleans Pelicans,2021,0.5387160220090591,0.12683750970413604,0.21516299162352234,0.2612182235126172,0.7996550610599411
New Orleans Pelicans,2022,0.5187842557411518,0.12511724703051813,0.21087986664335165,0.26545780778240485,0.7854617727432608
New Orleans Pelicans,2023,0.5442886385760335,0.12931067282553432,0.22227119214164273,0.24381659124691346,0.774848083974637
New Orleans Pelicans,2024,0.5592278163543698,0.11763086645782735,0.20467221394320886,0.24514128132100002,0.7729113532553716
New Orleans Pelicans,2025,0.519462547222762,0.12351982099472936,0.18688734453044548,0.26289162559859564,0.7280830546144508
New York Knicks,2015,0.47169162816615273,0.1396415425863326,0.18334496712858442,0.2431473196445903,0.7335939674445734
New York Knicks,2016,0.48457558577880355,0.12541796246732814,0.20620077917800458,0.2354657155690925,0.761578277132938
New York Knicks,2017,0.49689515897437514,0.12463304477195547,0.19068569807691765,0.26301761925451683,0.7432822934183314
New York Knicks,2018,0.5117974291926187,0.13314538500406525,0.1735279804389903,0.24053505546231094,0.7709085294406438
New York Knicks,2019,0.4906146703657211,0.1244296574758845,0.2069754552161923,0.22152833288331136,0.7632912936735137
New York Knicks,2020,0.5010732570040147,0.12535273166498676,0.1840438416451466,0.2584834641786779,0.7841406360106503
New York Knicks,2021,0.5250104702806493,0.11886190791569093,0.19051479690645476,0.2177482105426524,0.7905508874149225
New York Knicks,2022,0.5137132508854108,0.12023908827915415,0.2103420365530748,0.2490028247706405,0.7899694797808718
New York Knicks,2023,0.5424384620984565,0.11445170903932983,0.21793360145845583,0.27937421980569227,0.7763100738391441
New York Knicks,2024,0.5416363330318841,0.11767077235223174,0.1924248138480618,0.29236792316569105,0.7606841014613429
New York Knicks,2025,0.5573323517857001,0.11031935862091334,0.18841166819458585,0.25691815805849444,0.7479974537078781
Oklahoma City Thunder,2015,0.492483848453233,0.13107215402199973,0.21675011431362803,0.2896654235330368,0.7579413831619544
Oklahoma City Thunder,2016,0.5248509902290028,0.1400993874372433,0.2305515854632925,0.30993476509701456,0.7604890275528627
Oklahoma City Thunder,2017,0.5006410223912634,0.13165804965082245,0.2226848704228806,0.279229049746936,0.7924718413030776
Oklahoma City Thunder,2018,0.5144813888517282,0.1239079370251035,0.20012318813336633,0.27488537100311117,0.7750208061966176
Oklahoma City Thunder,2019,0.5152382306937332,0.1174924964612208,0.19171661727840605,0.25733566110418526,0.7837024155563298
Oklahoma City Thunder,2020,0.5320663899030514,0.12437602024185297,0.23371454984074547,0.1920070803890556,0.7685152407043639
Oklahoma City Thunder,2021,0.5103775321980359,0.14198841495583403,0.1781455129444793,0.20972545302168513,0.7818377574598323
Oklahoma City Thunder,2022,0.49829151079719386,0.1246387015435563,0.17026573283829788,0.21751007659410798,0.7635668847386169
Oklahoma City Thunder,2023,0.5321644387243021,0.11225587907395869,0.20981896790723376,0.24538306095738666,0.7308049976668953
Oklahoma City Thunder,2024,0.575182630842224,0.11262690575895859,0.20080305921960492,0.21140720158894225,0.7405276320735278
Oklahoma City Thunder,2025,0.5581594613975414,0.0980068811549895,0.18226531825147452,0.23829422312410373,0.747758760424753
Orlando Magic,2015,0.4946720062233327,0.13999046619215497,0.16953956879405463,0.22713676385083667,0.7647082991272707
Orlando Magic,2016,0.501513675774266,0.12849343390060766,0.17780398698419375,0.2273042992737958,0.7686034346722806
Orlando Magic,2017,0.4892140190019927,0.12125483646572414,0.1847254640409775,0.2139131856478566,0.774938935938919
Orlando Magic,2018,0.513259923144951,0.13276580954984382,0.18234012718513817,0.19876092627947306,0.7573701881896834
Orlando Magic,2019,0.5184505351657919,0.1190584498395588,0.1703347076877645,0.21835562942182662,0.7996799368825014
Orlando Magic,2020,0.5070731175072284,0.11510679149569879,0.19998224929406638,0.2236070495792793,0.7933770829159413
Orlando Magic,2021,0.4905532304548124,0.11509314804094768,0.1889868650352669,0.215950201523806,0.7832000028191705
Orlando Magic,2022,0.5030460993116637,0.13010823898419105,0.1770967962943652,0.19715823153731393,0.7747135613939253
Orlando Magic,2023,0.5342486793671254,0.13454453738322558,0.23004502832321008,0.23641658586168446,0.7772970233417987
Orlando Magic,2024,0.5421276906621727,0.13267050521081497,0.22182733952661288,0.2511361163842948,0.7830222957782336
Orlando Magic,2025,0.510347938343158,0.12027864185212762,0.21250144429631165,0.2524369386385372,0.7727283627059952
