gameId,season,homeTeam,awayTeam,homeSeed,awaySeed,homeCourt,homeWin,gameNumber,round,eFG%_home_r1_roll,TOV%_home_r1_roll,FT/FGA_home_r1_roll,ORB%_home_r1_roll,DRB%_home_r1_roll,eFG%_away_r1_roll,TOV%_away_r1_roll,FT/FGA_away_r1_roll,ORB%_away_r1_roll,DRB%_away_r1_roll,eFG%_home_season,TOV%_home_season,FT/FGA_home_season,ORB%_home_season,DRB%_home_season,eFG%_away_season,TOV%_away_season,FT/FGA_away_season,ORB%_away_season,DRB%_away_season,homeWins,awayWins
42400154,2025,Golden State Warriors,Houston Rockets,7.0,2.0,False,True,4,1.0,0.5274975633528265,0.11920977514583264,0.13852339181286547,0.18228288956297037,0.6598752598752599,0.475095785440613,0.12172020794457879,0.15842466363717364,0.3401247401247401,0.8177171104370297,0.5370703856058747,0.116518717747751,0.1893766082715259,0.2715094236717492,0.7588613111513853,0.5229791546354807,0.1111303229978362,0.1797425119189189,0.3160251095024033,0.7631315491103853,2,1
42400104,2025,Miami Heat,Cleveland Cavaliers,8.0,1.0,False,False,4,1.0,0.5707832466969894,0.14521744334698825,0.1175844704353476,0.21895782422098206,0.7090733590733591,0.615161828151051,0.07840328872615156,0.20049975076917784,0.2909266409266409,0.7810421757790179,0.5449073402005499,0.1167907365701353,0.1858869173878394,0.2208507433126192,0.7588217101010372,0.5789728832627004,0.1108683464899944,0.1898286370343472,0.2583481745605887,0.7496354993187085,0,3
42400134,2025,Milwaukee Bucks,Indiana Pacers,5.0,4.0,False,False,4,1.0,0.5375415890235727,0.11545950119597104,0.19262098485267795,0.22851365015166833,0.8428849902534113,0.5606995884773662,0.0847091321905249,0.18971193415637858,0.15711500974658862,0.7714863498483316,0.5707657893237635,0.1182210867783272,0.2044242587321111,0.1907593586665259,0.7631686768831937,0.5622493143037851,0.1097941363664756,0.1923640118520674,0.2115510400062374,0.7468470321126954,1,2
42400114,2025,Orlando Magic,Boston Celtics,7.0,2.0,False,False,4,1.0,0.4858684965698385,0.11335254107310143,0.17020264133922014,0.261231884057971,0.7343951093951094,0.5268457481872116,0.12389966160013847,0.23809327620303225,0.2656048906048906,0.7387681159420291,0.510347938343158,0.1202786418521276,0.2125014442963116,0.2524369386385372,0.7727283627059952,0.5618577799381598,0.1032607729085805,0.1709751502038617,0.2558424397519852,0.7601602568082985,1,2
42400164,2025,Minnesota Timberwolves,Los Angeles Lakers,6.0,3.0,False,True,4,1.0,0.5333527967469681,0.09414077157399926,0.17034099253704782,0.2500225835591689,0.7527469925168134,0.5215394912985275,0.13568919331787488,0.20066934404283798,0.2472530074831865,0.749977416440831,0.5565076749943708,0.124347008018063,0.1990115453629053,0.2556939144770764,0.7523160875319653,0.5581055098736905,0.1203752657423463,0.2174557529966735,0.2305396151391905,0.7450589432422474,2,1
42400124,2025,Detroit Pistons,New York Knicks,6.0,3.0,False,False,4,1.0,0.5323172009218521,0.1454599714584298,0.26953697883930444,0.2838827838827839,0.7941343298521905,0.5323367879006788,0.10039154770937843,0.22038225605784156,0.20586567014780952,0.7161172161172161,0.548780819500136,0.1242617126027715,0.1948336306979154,0.2594570567736945,0.7630740648939247,0.5573323517857001,0.1103193586209133,0.1884116681945858,0.2569181580584944,0.7479974537078781,1,2
42400153,2025,Golden State Warriors,Houston Rockets,7.0,2.0,False,True,3,1.0,0.5356907894736842,0.13191034752175085,0.14111842105263156,0.1647286821705426,0.6398128898128899,0.4829925153702218,0.11926627429024014,0.15624164661855114,0.3601871101871102,0.8352713178294574,0.5370703856058747,0.116518717747751,0.1893766082715259,0.2715094236717492,0.7588613111513853,0.5229791546354807,0.1111303229978362,0.1797425119189189,0.3160251095024033,0.7631315491103853,1,1
42400174,2025,Los Angeles Clippers,Denver Nuggets,5.0,4.0,False,False,4,1.0,0.5729841390184541,0.12682901439778876,0.16203253506502066,0.2579365079365079,0.7027777777777778,0.4963521755199643,0.1451036813342714,0.19414587567024946,0.2972222222222222,0.7420634920634921,0.5556264875483019,0.1262884165993449,0.2016721788618986,0.2439898057377592,0.7772864684204371,0.5746145427039192,0.1192318310051288,0.2025145635283618,0.2665565798549045,0.7472582806684616,2,1
42400144,2025,Memphis Grizzlies,Oklahoma City Thunder,8.0,1.0,False,False,4,1.0,0.4593109528982051,0.1512420603454787,0.16448874785446876,0.21628787878787878,0.7050092764378478,0.5415955168862147,0.09410568559442876,0.17795200062641922,0.2949907235621521,0.7837121212121212,0.5544037322682288,0.1260509788846652,0.1987069567781037,0.2861889776142628,0.7516919731499652,0.5581594613975414,0.0980068811549895,0.1822653182514745,0.2382942231241037,0.747758760424753,0,3
42400103,2025,Miami Heat,Cleveland Cavaliers,8.0,1.0,False,False,3,1.0,0.593016975308642,0.13483861315326245,0.13032407407407406,0.26264726264726257,0.7392857142857143,0.6116962305986696,0.074252331933158,0.2019124168514412,0.2607142857142857,0.7373527373527373,0.5449073402005499,0.1167907365701353,0.1858869173878394,0.2208507433126192,0.7588217101010372,0.5789728832627004,0.1108683464899944,0.1898286370343472,0.2583481745605887,0.7496354993187085,0,2
42400163,2025,Minnesota Timberwolves,Los Angeles Lakers,6.0,3.0,False,True,3,1.0,0.5225566676479246,0.10425624235730345,0.17309390638798933,0.2625338753387534,0.7263427109974425,0.49064257028112446,0.12571277830366057,0.21767068273092366,0.27365728900255754,0.7374661246612466,0.5565076749943708,0.124347008018063,0.1990115453629053,0.2556939144770764,0.7523160875319653,0.5581055098736905,0.1203752657423463,0.2174557529966735,0.2305396151391905,0.7450589432422474,1,1
42400133,2025,Milwaukee Bucks,Indiana Pacers,5.0,4.0,False,True,3,1.0,0.5282224958949097,0.11498724606329755,0.187807881773399,0.2264914054600606,0.8421052631578947,0.5882716049382716,0.06326493780456245,0.2290123456790123,0.1578947368421052,0.7735085945399394,0.5707657893237635,0.1182210867783272,0.2044242587321111,0.1907593586665259,0.7631686768831937,0.5622493143037851,0.1097941363664756,0.1923640118520674,0.2115510400062374,0.7468470321126954,0,2
42400113,2025,Orlando Magic,Boston Celtics,7.0,2.0,False,True,3,1.0,0.49988708220415534,0.10952992851210935,0.140846130683529,0.22880434782608694,0.7158783783783784,0.536890243902439,0.0933290405108427,0.2355182926829268,0.2841216216216216,0.771195652173913,0.510347938343158,0.1202786418521276,0.2125014442963116,0.2524369386385372,0.7727283627059952,0.5618577799381598,0.1032607729085805,0.1709751502038617,0.2558424397519852,0.7601602568082985,0,2
42400173,2025,Los Angeles Clippers,Denver Nuggets,5.0,4.0,False,True,3,1.0,0.5642954856361149,0.14276915775315863,0.1285909712722298,0.20833333333333331,0.6791666666666667,0.5205022892539725,0.1390700603118197,0.2003097225962833,0.3208333333333333,0.7916666666666667,0.5556264875483019,0.1262884165993449,0.2016721788618986,0.2439898057377592,0.7772864684204371,0.5746145427039192,0.1192318310051288,0.2025145635283618,0.2665565798549045,0.7472582806684616,1,1
42400143,2025,Memphis Grizzlies,Oklahoma City Thunder,8.0,1.0,False,False,3,1.0,0.4299302847689944,0.15442556788149225,0.11420300129977545,0.21193181818181817,0.6938775510204082,0.5478583916083917,0.0918400205006819,0.13320707070707072,0.3061224489795918,0.7880681818181818,0.5544037322682288,0.1260509788846652,0.1987069567781037,0.2861889776142628,0.7516919731499652,0.5581594613975414,0.0980068811549895,0.1822653182514745,0.2382942231241037,0.747758760424753,0,2
42400123,2025,Detroit Pistons,New York Knicks,6.0,3.0,False,False,3,1.0,0.5252199874292898,0.15562292107752673,0.2763984915147706,0.2948717948717948,0.8009575923392613,0.531063321385902,0.1088278560852258,0.17941059338908794,0.1990424076607387,0.7051282051282051,0.548780819500136,0.1242617126027715,0.1948336306979154,0.2594570567736945,0.7630740648939247,0.5573323517857001,0.1103193586209133,0.1884116681945858,0.2569181580584944,0.7479974537078781,1,1
42300137,2024,Cleveland Cavaliers,Orlando Magic,4.0,5.0,True,True,7,1.0,0.4925680024016981,0.1390751373347234,0.16730833789036345,0.18661057411057405,0.7449446123261495,0.49716922462598917,0.12968451964267094,0.22027743678450606,0.25505538767385055,0.8133894258894259,0.556370127618993,0.1237802622614108,0.1807617185885358,0.2306319619260173,0.7718208082020325,0.5421276906621727,0.1326705052108149,0.2218273395266128,0.2511361163842948,0.7830222957782336,3,3
42300176,2024,Dallas Mavericks,Los Angeles Clippers,5.0,4.0,False,True,6,1.0,0.5302779796918713,0.11238237097496592,0.22629203525758762,0.2595933014354067,0.7585406626916061,0.5173234811165845,0.13457692101075364,0.1906568144499179,0.2414593373083939,0.7404066985645933,0.5633441334473217,0.1115092553499813,0.191445611040659,0.2159150506473415,0.7589135464713116,0.5648314383394261,0.1207525269858183,0.2125714764735856,0.2410915382969403,0.7498609544894834,3,2
42300136,2024,Orlando Magic,Cleveland Cavaliers,5.0,4.0,False,True,6,1.0,0.5055918335961309,0.13115445398015307,0.21489472189421627,0.24084907390427285,0.8110673110673112,0.4852676493936657,0.13842716669920133,0.18914209849169197,0.1889326889326889,0.7591509260957271,0.5421276906621727,0.1326705052108149,0.2218273395266128,0.2511361163842948,0.7830222957782336,0.556370127618993,0.1237802622614108,0.1807617185885358,0.2306319619260173,0.7718208082020325,2,3
42300116,2024,Philadelphia 76ers,New York Knicks,7.0,2.0,False,False,6,1.0,0.5247260390918927,0.11110651815307246,0.25169165913881353,0.23583374609812607,0.7010434901207334,0.501169321634438,0.10106161546056391,0.19561518584774393,0.29895650987926653,0.7641662539018739,0.5345445790094809,0.1069900019115055,0.2131791270632466,0.247218613474005,0.7449902846814569,0.5416363330318841,0.1176707723522317,0.1924248138480618,0.292367923165691,0.7606841014613429,2,3
42300126,2024,Indiana Pacers,Milwaukee Bucks,6.0,3.0,False,True,6,1.0,0.546689806240368,0.0889782580905972,0.1317743236095296,0.23191886772598122,0.793986735561497,0.5517913526373831,0.09817906194172121,0.19125725116903944,0.206013264438503,0.7680811322740186,0.5791272510207534,0.1139647351099942,0.1724644577510479,0.2345539427109571,0.7430414340142291,0.5652387956463284,0.1166148847811192,0.2119220954786111,0.2184652599440075,0.7764902099074643,3,2
42300175,2024,Los Angeles Clippers,Dallas Mavericks,4.0,5.0,True,False,5,1.0,0.5388957307060755,0.13451025590206125,0.18659688013136289,0.22404639385771458,0.7317583732057416,0.5076750608217356,0.11684847411568283,0.23976159579612247,0.26824162679425834,0.7759536061422854,0.5648314383394261,0.1207525269858183,0.2125714764735856,0.2410915382969403,0.7498609544894834,0.5633441334473217,0.1115092553499813,0.191445611040659,0.2159150506473415,0.7589135464713116,2,2
42300105,2024,Boston Celtics,Miami Heat,1.0,8.0,True,True,5,1.0,0.547484756097561,0.10091315109399825,0.18180126205331815,0.22849552849552845,0.8408386344432857,0.5308012107043114,0.13197974477262545,0.12706226159714523,0.15916136555671434,0.7715044715044714,0.5816428794318029,0.1064080966071232,0.1844225612308873,0.2484158887661368,0.7609654936218475,0.5373331410562888,0.1172155564952793,0.2131706049373733,0.217723496100964,0.7825510820026934,3,1
42300125,2024,Milwaukee Bucks,Indiana Pacers,3.0,6.0,True,True,5,1.0,0.5424177622253004,0.09623057116510915,0.1914525163422517,0.18319225622380444,0.7682409502262444,0.5537326281708304,0.07863156709780328,0.14002654648722063,0.23175904977375564,0.8168077437761956,0.5652387956463284,0.1166148847811192,0.2119220954786111,0.2184652599440075,0.7764902099074643,0.5791272510207534,0.1139647351099942,0.1724644577510479,0.2345539427109571,0.7430414340142291,1,3
42300135,2024,Cleveland Cavaliers,Orlando Magic,4.0,5.0,True,True,5,1.0,0.4801641071966275,0.14952888127734879,0.1938139867509786,0.19071131571131567,0.7449912891986064,0.5021820996874713,0.1305333691170394,0.19810558185494986,0.2550087108013937,0.8092886842886843,0.556370127618993,0.1237802622614108,0.1807617185885358,0.2306319619260173,0.7718208082020325,0.5421276906621727,0.1326705052108149,0.2218273395266128,0.2511361163842948,0.7830222957782336,2,2
42300115,2024,New York Knicks,Philadelphia 76ers,2.0,7.0,True,False,5,1.0,0.4956476985546753,0.09271282068820041,0.1980073544027032,0.3361956373490832,0.7704252086816902,0.5199185378758548,0.10235856879825017,0.27890028820923124,0.22957479131830977,0.6638043626509167,0.5416363330318841,0.1176707723522317,0.1924248138480618,0.292367923165691,0.7606841014613429,0.5345445790094809,0.1069900019115055,0.2131791270632466,0.247218613474005,0.7449902846814569,3,1
42300155,2024,Denver Nuggets,Los Angeles Lakers,2.0,7.0,True,True,5,1.0,0.5099041889483066,0.09518544628716923,0.16799114368840531,0.2562739886112332,0.8417735042735043,0.5491751689880473,0.1117339381441935,0.1599429533042631,0.1582264957264957,0.7437260113887667,0.5649363551767206,0.1133013483963124,0.1725972160337706,0.2533781942418731,0.7558030355621286,0.5654354241297745,0.1240333473652131,0.2154528244661725,0.1914729595227166,0.7654382675874369,3,1
42300144,2024,New Orleans Pelicans,Oklahoma City Thunder,8.0,1.0,False,False,4,1.0,0.45907738095238093,0.16377867791402256,0.15868259404218302,0.25260770975056684,0.814657161314138,0.5859807253145312,0.12402385176854873,0.1522833415108397,0.1853428386858619,0.7473922902494331,0.5592278163543698,0.1176308664578273,0.2046722139432088,0.245141281321,0.7729113532553716,0.575182630842224,0.1126269057589585,0.2008030592196049,0.2114072015889422,0.7405276320735278,0,3
42300104,2024,Miami Heat,Boston Celtics,8.0,1.0,False,False,4,1.0,0.5546341724119501,0.12892745294736713,0.13453262786596112,0.15019965019965018,0.7768207768207768,0.5633130081300813,0.0996036067198157,0.18038617886178857,0.22317922317922315,0.8498003498003498,0.5373331410562888,0.1172155564952793,0.2131706049373733,0.217723496100964,0.7825510820026934,0.5816428794318029,0.1064080966071232,0.1844225612308873,0.2484158887661368,0.7609654936218475,1,2
42300164,2024,Phoenix Suns,Minnesota Timberwolves,6.0,3.0,False,False,4,1.0,0.5109649122807017,0.1454918440690708,0.27579847053531265,0.15714285714285714,0.6710526315789473,0.5478525306111514,0.1294405374278994,0.2903169627307558,0.3289473684210526,0.8428571428571429,0.5658772718373077,0.1334808270633011,0.2193974908589545,0.2477987766711801,0.7588514279421062,0.5628584418637717,0.1277775535460273,0.2093468353374946,0.2293566226206194,0.7699820078748645,0,3
42300124,2024,Indiana Pacers,Milwaukee Bucks,6.0,3.0,False,True,4,1.0,0.5248270248270248,0.07942589935063567,0.14175824175824173,0.26734539969834087,0.8140769917015941,0.5306310903744745,0.09977947082189527,0.22193668845633555,0.18592300829840594,0.7326546003016592,0.5791272510207534,0.1139647351099942,0.1724644577510479,0.2345539427109571,0.7430414340142291,0.5652387956463284,0.1166148847811192,0.2119220954786111,0.2184652599440075,0.7764902099074643,2,1
42300174,2024,Dallas Mavericks,Los Angeles Clippers,5.0,4.0,False,False,4,1.0,0.4896572827417381,0.10381019790347923,0.23737760097919214,0.23484848484848483,0.7517765253614309,0.5018609742747674,0.13640870690495469,0.1987958401751505,0.24822347463856895,0.7651515151515151,0.5633441334473217,0.1115092553499813,0.191445611040659,0.2159150506473415,0.7589135464713116,0.5648314383394261,0.1207525269858183,0.2125714764735856,0.2410915382969403,0.7498609544894834,2,1
42300114,2024,Philadelphia 76ers,New York Knicks,7.0,2.0,False,False,4,1.0,0.5570458553791887,0.10756521586361396,0.27024103468547905,0.24088233045339855,0.655905816867889,0.5038868538868538,0.08706738664859474,0.20199430199430193,0.34409418313211093,0.7591176695466014,0.5345445790094809,0.1069900019115055,0.2131791270632466,0.247218613474005,0.7449902846814569,0.5416363330318841,0.1176707723522317,0.1924248138480618,0.292367923165691,0.7606841014613429,1,2
42300154,2024,Los Angeles Lakers,Denver Nuggets,7.0,2.0,False,True,4,1.0,0.5438277615492805,0.1132387700392916,0.15890944498539433,0.14259259259259258,0.7221311357523982,0.5132055852644087,0.08524726171622564,0.1435284214695979,0.27786886424760177,0.8574074074074073,0.5654354241297745,0.1240333473652131,0.2154528244661725,0.1914729595227166,0.7654382675874369,0.5649363551767206,0.1133013483963124,0.1725972160337706,0.2533781942418731,0.7558030355621286,0,3
42300103,2024,Miami Heat,Boston Celtics,8.0,1.0,False,False,3,1.0,0.5949382716049383,0.13033947702508605,0.1303703703703703,0.11815661815661815,0.8003663003663004,0.5736280487804878,0.11855390863998685,0.17911585365853655,0.1996336996336996,0.8818433818433818,0.5373331410562888,0.1172155564952793,0.2131706049373733,0.217723496100964,0.7825510820026934,0.5816428794318029,0.1064080966071232,0.1844225612308873,0.2484158887661368,0.7609654936218475,1,1
42300143,2024,New Orleans Pelicans,Oklahoma City Thunder,8.0,1.0,False,False,3,1.0,0.47135416666666663,0.1512095785838802,0.16659531963470314,0.26666666666666666,0.8266369047619048,0.5868024132730015,0.10964158361157025,0.17420814479638005,0.1733630952380952,0.7333333333333334,0.5592278163543698,0.1176308664578273,0.2046722139432088,0.245141281321,0.7729113532553716,0.575182630842224,0.1126269057589585,0.2008030592196049,0.2114072015889422,0.7405276320735278,0,2
42300134,2024,Orlando Magic,Cleveland Cavaliers,5.0,4.0,False,True,4,1.0,0.4574549207954162,0.11599495655233737,0.20353471520053923,0.26382113821138214,0.7637362637362637,0.4735521429288367,0.14741839199407103,0.1797149452976011,0.23626373626373623,0.7361788617886179,0.5421276906621727,0.1326705052108149,0.2218273395266128,0.2511361163842948,0.7830222957782336,0.556370127618993,0.1237802622614108,0.1807617185885358,0.2306319619260173,0.7718208082020325,1,2
42300163,2024,Phoenix Suns,Minnesota Timberwolves,6.0,3.0,False,False,3,1.0,0.5,0.16827773412918576,0.22948717948717945,0.1732142857142857,0.7039473684210527,0.5372960372960374,0.1331000943484088,0.2803030303030303,0.29605263157894735,0.8267857142857142,0.5658772718373077,0.1334808270633011,0.2193974908589545,0.2477987766711801,0.7588514279421062,0.5628584418637717,0.1277775535460273,0.2093468353374946,0.2293566226206194,0.7699820078748645,0,2
42300173,2024,Dallas Mavericks,Los Angeles Clippers,5.0,4.0,False,True,3,1.0,0.4815789473684211,0.1121781451524325,0.27467105263157887,0.22727272727272724,0.7488769092542678,0.48850574712643674,0.10747604604250366,0.1839080459770115,0.2511230907457322,0.7727272727272727,0.5633441334473217,0.1115092553499813,0.191445611040659,0.2159150506473415,0.7589135464713116,0.5648314383394261,0.1207525269858183,0.2125714764735856,0.2410915382969403,0.7498609544894834,1,1
42300123,2024,Indiana Pacers,Milwaukee Bucks,6.0,3.0,False,True,3,1.0,0.542002442002442,0.0867659128006379,0.12692307692307692,0.21474358974358976,0.852067868504772,0.5345829991980754,0.0960403181384561,0.18517775995723065,0.14793213149522796,0.7852564102564102,0.5791272510207534,0.1139647351099942,0.1724644577510479,0.2345539427109571,0.7430414340142291,0.5652387956463284,0.1166148847811192,0.2119220954786111,0.2184652599440075,0.7764902099074643,1,1
42300153,2024,Los Angeles Lakers,Denver Nuggets,7.0,2.0,False,False,3,1.0,0.5574083089905875,0.1363589207557215,0.17169750081142485,0.125,0.7422876127195064,0.5114750445632799,0.07018541156617375,0.10973707664884129,0.25771238728049356,0.875,0.5654354241297745,0.1240333473652131,0.2154528244661725,0.1914729595227166,0.7654382675874369,0.5649363551767206,0.1133013483963124,0.1725972160337706,0.2533781942418731,0.7558030355621286,0,2
42300113,2024,Philadelphia 76ers,New York Knicks,7.0,2.0,False,True,3,1.0,0.5122354497354498,0.1066323442888551,0.21869488536155196,0.2233924611973392,0.6248843663274746,0.47527472527472525,0.0886860278119383,0.23076923076923073,0.37511563367252543,0.7766075388026608,0.5345445790094809,0.1069900019115055,0.2131791270632466,0.247218613474005,0.7449902846814569,0.5416363330318841,0.1176707723522317,0.1924248138480618,0.292367923165691,0.7606841014613429,0,2
42300133,2024,Orlando Magic,Cleveland Cavaliers,5.0,4.0,False,True,3,1.0,0.39542151162790695,0.13234119454712878,0.22921511627906976,0.225,0.7051282051282051,0.4908160192713038,0.152311229359569,0.20249924721469437,0.2948717948717948,0.775,0.5421276906621727,0.1326705052108149,0.2218273395266128,0.2511361163842948,0.7830222957782336,0.556370127618993,0.1237802622614108,0.1807617185885358,0.2306319619260173,0.7718208082020325,0,2
42200167,2023,Sacramento Kings,Golden State Warriors,3.0,6.0,True,False,7,1.0,0.5011988589902364,0.124147006877455,0.21185075259792097,0.29174683341350005,0.7572638274323235,0.5312800085607444,0.13436725905698924,0.20940038024411248,0.24273617256767663,0.7082531665864998,0.5728954033381455,0.1196153513350647,0.2270920408167179,0.224419746288133,0.7730924143130135,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143,3,3
42200156,2023,Los Angeles Lakers,Memphis Grizzlies,7.0,2.0,False,True,6,1.0,0.5025668559128862,0.12651628663223,0.20277091533498992,0.2590602218053049,0.7484349811905597,0.48675503694857164,0.1097426128913235,0.1706176912014411,0.25156501880944016,0.740939778194695,0.5439453372791243,0.1223939253894777,0.234854744283487,0.2266488597158133,0.7646795427342514,0.540541134475392,0.1170593696726729,0.1911127684183858,0.2629715103833827,0.7594822712344805,3,2
42200166,2023,Golden State Warriors,Sacramento Kings,6.0,3.0,False,False,6,1.0,0.5514894986449864,0.13108995709954288,0.19314092140921407,0.2434573201246902,0.723373187658902,0.5034588328084857,0.11820717748371523,0.21179666069326278,0.27662681234109804,0.7565426798753098,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143,0.5728954033381455,0.1196153513350647,0.2270920408167179,0.224419746288133,0.7730924143130135,3,2
42200116,2023,Atlanta Hawks,Boston Celtics,7.0,2.0,False,False,6,1.0,0.5277970717990167,0.1139168674484398,0.13691739071866366,0.25002704530087894,0.7940589925473647,0.6008627460802226,0.12625160669260885,0.1390170062722635,0.20594100745263533,0.749972954699121,0.5431576693383366,0.1123371110185095,0.2025233039858207,0.2484579106105265,0.7640747499350757,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839,2,3
42200165,2023,Sacramento Kings,Golden State Warriors,3.0,6.0,True,False,5,1.0,0.4987679854550516,0.10832024717845674,0.20363471475546735,0.27760169724455436,0.7596318382162303,0.544830623306233,0.1324448860527128,0.21017615176151758,0.24036816178376974,0.7223983027554456,0.5728954033381455,0.1196153513350647,0.2270920408167179,0.224419746288133,0.7730924143130135,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143,2,2
