gameId,season,teamName,eFG%,TOV%,FT/FGA,ORB%,DRB%,homeScore,awayScore
41500212,2016,Miami Heat,0.5253164556962026,0.19863791146424517,0.11392405063291139,0.2571428571428571,0.7346938775510204,96,92
41500212,2016,Toronto Raptors,0.44086021505376344,0.08738203425375743,0.15053763440860216,0.2653061224489796,0.7428571428571429,96,92
41500202,2016,Atlanta Hawks,0.5,0.1596806387225549,0.38028169014084506,0.20512820512820512,0.7272727272727273,123,98
41500202,2016,Cleveland Cavaliers,0.6149425287356322,0.09335324869305452,0.1839080459770115,0.2727272727272727,0.7948717948717948,123,98
41500222,2016,Golden State Warriors,0.5054945054945055,0.09107468123861567,0.1978021978021978,0.23255813953488372,0.8636363636363636,110,99
41500222,2016,Portland Trail Blazers,0.5246913580246914,0.1585229392017904,0.1728395061728395,0.13636363636363635,0.7674418604651163,110,99
41500211,2016,Miami Heat,0.4943820224719101,0.16914749661705009,0.15730337078651685,0.22916666666666666,0.9111111111111111,96,102
41500211,2016,Toronto Raptors,0.47752808988764045,0.13562386980108498,0.12359550561797752,0.08888888888888889,0.7708333333333334,96,102
41500232,2016,San Antonio Spurs,0.4574468085106383,0.09114108640174991,0.11702127659574468,0.1875,0.7567567567567568,97,98
41500232,2016,Oklahoma City Thunder,0.5126582278481012,0.1694277108433735,0.21518987341772153,0.24324324324324326,0.8125,97,98
41500201,2016,Atlanta Hawks,0.4425287356321839,0.11086474501108648,0.1839080459770115,0.30612244897959184,0.7674418604651163,104,93
41500201,2016,Cleveland Cavaliers,0.536144578313253,0.07980845969672785,0.18072289156626506,0.23255813953488372,0.6938775510204082,104,93
41500117,2016,Indiana Pacers,0.5273972602739726,0.1638986013986014,0.0958904109589041,0.1388888888888889,0.6470588235294118,89,84
41500117,2016,Toronto Raptors,0.42696629213483145,0.08532423208191126,0.14606741573033707,0.35294117647058826,0.8611111111111112,89,84
41500221,2016,Golden State Warriors,0.532967032967033,0.1056710109193378,0.23076923076923078,0.34782608695652173,0.7959183673469388,118,106
41500221,2016,Portland Trail Blazers,0.4536082474226804,0.07809788267962513,0.18556701030927836,0.20408163265306123,0.6521739130434783,118,106
41500127,2016,Miami Heat,0.5337078651685393,0.08568164508758568,0.12359550561797752,0.23255813953488372,0.9411764705882353,106,73
41500127,2016,Charlotte Hornets,0.3630952380952381,0.10072522159548751,0.14285714285714285,0.058823529411764705,0.7674418604651163,106,73
41500231,2016,San Antonio Spurs,0.6607142857142857,0.089179548156956,0.15476190476190477,0.15625,0.7755102040816326,124,92
41500231,2016,Oklahoma City Thunder,0.4470588235294118,0.09593246354566386,0.18823529411764706,0.22448979591836735,0.84375,124,92
41500176,2016,Los Angeles Clippers,0.47126436781609193,0.08208682962422474,0.2413793103448276,0.36363636363636365,0.625,106,103
41500176,2016,Portland Trail Blazers,0.5232558139534884,0.11865644395764878,0.18604651162790697,0.375,0.6363636363636364,106,103
41500126,2016,Miami Heat,0.5060240963855421,0.12670565302144252,0.1566265060240964,0.2972972972972973,0.875,90,97
41500126,2016,Charlotte Hornets,0.45394736842105265,0.11224489795918367,0.27631578947368424,0.125,0.7027027027027027,90,97
41500116,2016,Indiana Pacers,0.5131578947368421,0.13801261829652997,0.3026315789473684,0.32432432432432434,0.6808510638297872,101,83
41500116,2016,Toronto Raptors,0.4240506329113924,0.1588785046728972,0.20253164556962025,0.3191489361702128,0.6756756756756757,101,83
41500136,2016,Atlanta Hawks,0.5675675675675675,0.18889308651303363,0.2702702702702703,0.08333333333333333,0.7959183673469388,92,104
41500136,2016,Boston Celtics,0.39893617021276595,0.10533707865168539,0.18085106382978725,0.20408163265306123,0.9166666666666666,92,104
41500145,2016,Golden State Warriors,0.6280487804878049,0.0996412913511359,0.13414634146341464,0.16216216216216217,0.6071428571428571,114,81
41500145,2016,Houston Rockets,0.35789473684210527,0.14831905075807514,0.1368421052631579,0.39285714285714285,0.8378378378378378,114,81
41500175,2016,Los Angeles Clippers,0.45348837209302323,0.09157509157509157,0.23255813953488372,0.15384615384615385,0.8043478260869565,98,108
41500175,2016,Portland Trail Blazers,0.5180722891566265,0.09262689885142644,0.26506024096385544,0.1956521739130435,0.8461538461538461,98,108
41500125,2016,Miami Heat,0.4506172839506173,0.13544891640866874,0.18518518518518517,0.14285714285714285,0.8979591836734694,88,90
41500125,2016,Charlotte Hornets,0.4642857142857143,0.11695906432748539,0.14285714285714285,0.10204081632653061,0.8571428571428571,88,90
41500135,2016,Atlanta Hawks,0.5104166666666666,0.1043115438108484,0.125,0.2765957446808511,0.7916666666666666,110,83
41500135,2016,Boston Celtics,0.42207792207792205,0.18518518518518517,0.23376623376623376,0.20833333333333334,0.723404255319149,110,83
41500115,2016,Indiana Pacers,0.541095890410959,0.16142050040355124,0.273972602739726,0.21621621621621623,0.7333333333333333,102,99
41500115,2016,Toronto Raptors,0.43902439024390244,0.07590132827324478,0.36585365853658536,0.26666666666666666,0.7837837837837838,102,99
41500174,2016,Los Angeles Clippers,0.39880952380952384,0.0854538549183441,0.20238095238095238,0.19230769230769232,0.6666666666666666,98,84
41500174,2016,Portland Trail Blazers,0.48295454545454547,0.15232974910394265,0.14772727272727273,0.3333333333333333,0.8076923076923077,98,84
41500165,2016,Dallas Mavericks,0.5185185185185185,0.08949880668257756,0.24691358024691357,0.3170731707317073,0.6111111111111112,118,104
41500165,2016,Oklahoma City Thunder,0.5679012345679012,0.08647194465795542,0.32098765432098764,0.3888888888888889,0.6829268292682927,118,104
41500124,2016,Miami Heat,0.46710526315789475,0.16627543035993742,0.18421052631578946,0.25,0.8571428571428571,89,85
41500124,2016,Charlotte Hornets,0.4266666666666667,0.10183299389002036,0.3333333333333333,0.14285714285714285,0.75,89,85
41500104,2016,Cleveland Cavaliers,0.4941860465116279,0.060313630880579006,0.1744186046511628,0.2222222222222222,0.8157894736842105,98,100
41500104,2016,Detroit Pistons,0.5526315789473685,0.09550084889643463,0.18421052631578946,0.18421052631578946,0.7777777777777778,98,100
