gameId,season,homeTeam,awayTeam,homeCourt,homeWin,round,gameNumber,eFG%_home_r1_avg,TOV%_home_r1_avg,FT/FGA_home_r1_avg,ORB%_home_r1_avg,DRB%_home_r1_avg,eFG%_away_r1_avg,TOV%_away_r1_avg,FT/FGA_away_r1_avg,ORB%_away_r1_avg,DRB%_away_r1_avg,eFG%_home_season,TOV%_home_season,FT/FGA_home_season,ORB%_home_season,DRB%_home_season,eFG%_away_season,TOV%_away_season,FT/FGA_away_season,ORB%_away_season,DRB%_away_season,homeSeriesLength,awaySeriesLength,restAdvantage
42200221,2023,Denver Nuggets,Phoenix Suns,True,True,2.0,1,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162,5,5,0
42100221,2022,Phoenix Suns,Dallas Mavericks,True,True,2.0,1,0.5775688036405523,0.10763077817730687,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379,6,6,0
42100201,2022,Miami Heat,Philadelphia 76ers,True,True,2.0,1,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071,5,6,1
42100231,2022,Memphis Grizzlies,Golden State Warriors,True,False,2.0,1,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061,6,5,-1
42100211,2022,Boston Celtics,Milwaukee Bucks,True,False,2.0,1,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457,4,5,1
42000221,2021,Utah Jazz,Los Angeles Clippers,True,True,2.0,1,0.583804991782288,0.1218751019151639,0.26124068340786605,0.24968518858120908,0.7663817663817664,0.5718393028818483,0.10825970753473928,0.24677229977064924,0.22661690161690157,0.7639176025119937,0.5644915251657306,0.1270310377972068,0.1975356824418129,0.2418400434844667,0.7947515941857185,0.5659887845389676,0.1217075574614655,0.1883983217239119,0.2257547693262027,0.7928906508332951,5,7,2
42000231,2021,Phoenix Suns,Denver Nuggets,True,True,2.0,1,0.5314400978383502,0.12128618222629932,0.2194763282245132,0.2007570207570207,0.7595133627073233,0.5563058965777997,0.09901955758651493,0.2170886481362371,0.26509543607411823,0.7792069099059981,0.5655338665720011,0.1147294547584077,0.1805858960373312,0.2046587799170946,0.787067487257064,0.5587401507984746,0.1210856001674855,0.1770379742106334,0.2435238248118663,0.7899301605176615,6,6,0
42000201,2021,Philadelphia 76ers,Atlanta Hawks,True,False,2.0,1,0.5769785090697216,0.10345482004586255,0.23567859189383097,0.22491621853323976,0.7722508339368136,0.5197185547115459,0.10370768516138736,0.18903891195452727,0.185391641730088,0.7556862745098039,0.5418905430527134,0.1280317729463251,0.2295319505769554,0.2310228344739417,0.7833718120519533,0.5409775698478416,0.1194387973466741,0.2279671458788673,0.2407810507517135,0.7805047736110701,5,5,0
42000211,2021,Brooklyn Nets,Milwaukee Bucks,True,True,2.0,1,0.5814224430188285,0.10478399144497921,0.2961782193709904,0.26472001223990205,0.7112944849459006,0.5391018627435,0.12563086967434003,0.1771603043342823,0.31416223404255317,0.8304311320997504,0.576805278515305,0.1219415231269228,0.2106506320576502,0.211790886537752,0.7757724686368164,0.5668892391853396,0.120066808252772,0.1779744880877236,0.2304397246371305,0.7982286741821256,5,4,-1
41900221,2020,Los Angeles Lakers,Houston Rockets,True,False,2.0,1,0.5561317180426439,0.12996232572121982,0.22630148680976356,0.2727397502528785,0.7858983362441401,0.5357081118221114,0.11413135812782065,0.1471391756404667,0.15178383068892318,0.8014073156139206,0.5414475824923984,0.1325971074100805,0.2036036778757045,0.2444568177181665,0.7899252204162458,0.5385033976644836,0.1259326384253456,0.2298241356674457,0.2105662591649933,0.7565782565678703,5,7,2
41900231,2020,Los Angeles Clippers,Denver Nuggets,True,True,2.0,1,0.5806747572075841,0.10494373789778032,0.24997384199771608,0.19957133339893762,0.8309019405771175,0.5549344125147709,0.11430160236972195,0.1747551234650033,0.2445041194946747,0.776657869071748,0.536561882834148,0.126214538122441,0.2354620542620721,0.232655139046707,0.7782566071063463,0.5366580431354199,0.1231362261875189,0.1849257675809296,0.2468932466699359,0.7687308755396691,6,7,1
41900201,2020,Milwaukee Bucks,Miami Heat,True,False,2.0,1,0.5730583332200213,0.14545692424362167,0.17700381558698902,0.1751301820020222,0.868389451890596,0.5474239551871131,0.13111170843367537,0.2977815086148419,0.2240381951410583,0.8609879544876684,0.5530741496396971,0.1290746946150335,0.20363785182978,0.2052524099000515,0.8174060053197753,0.5487826578413831,0.1348849871003627,0.2372453885789043,0.2017994082170543,0.7964202146437825,5,4,-1
41900211,2020,Toronto Raptors,Boston Celtics,True,False,2.0,1,0.5890669220389262,0.10603843369895567,0.20755007783505763,0.20951549747605794,0.8193247219979687,0.5240565704574447,0.0962461101908879,0.25522696205310086,0.21768079182892666,0.7416075859624247,0.5376473217592606,0.131179320055884,0.2123741203977153,0.2102408795170675,0.7684977421105729,0.5321996744081927,0.1218199368513206,0.2090105493470053,0.237001804833651,0.7779037099464179,4,4,0
41800231,2019,Denver Nuggets,Portland Trail Blazers,True,True,2.0,1,0.5181583008127951,0.08744683046035116,0.17797016497859192,0.23140875639358954,0.7538173528206752,0.5189036961800692,0.12656458495434164,0.21012736994489584,0.24307818374626428,0.7797213661928318,0.5282713772818209,0.1190808108796599,0.1764475984119982,0.2650979283587054,0.7809125730979802,0.5304733870452902,0.1209137058144473,0.2111678454732727,0.2641004501491884,0.7829347179953545,7,5,-2
41800221,2019,Golden State Warriors,Houston Rockets,True,True,2.0,1,0.5750922480533625,0.1239979286623708,0.2599416183837524,0.25192635817635817,0.7845709845709846,0.5246214866708633,0.1384538073492685,0.22175292412006692,0.19597677119628337,0.7501574479768898,0.5650459671923008,0.1261341995066933,0.183988304909795,0.2247859369050679,0.7746766260036818,0.5433418929352494,0.1199312369810294,0.2240984496230537,0.225984174764621,0.7468148820000164,6,5,-1
41800201,2019,Milwaukee Bucks,Boston Celtics,True,False,2.0,1,0.5832294835312204,0.12786016887000093,0.2508144441173584,0.23937858831475853,0.8016845047629556,0.5160044430877764,0.15119319744076257,0.2089130005796672,0.18837163852407754,0.8343389098148337,0.5508167730068987,0.1205294722596528,0.1979555987467143,0.2046414844447454,0.8052338293234323,0.5353017794983894,0.1146092858574405,0.17463487547647,0.2147421639674315,0.7708423067637613,4,4,0
41800211,2019,Toronto Raptors,Philadelphia 76ers,True,True,2.0,1,0.5514906878111747,0.11772106754550431,0.16294541766549875,0.17279136731941103,0.7985853828710971,0.5388500099603514,0.1347815756922897,0.2326965085525911,0.32482542648369617,0.7761810653115001,0.5460632099900267,0.1243232446420124,0.2000810230466621,0.2152650595022879,0.7731959734662676,0.5331673640179445,0.1291470646173806,0.2462285458871813,0.2418666764180494,0.7861955355555287,5,5,0
41700201,2018,Toronto Raptors,Cleveland Cavaliers,True,False,2.0,1,0.5402020976282934,0.1309893421790774,0.2398929294496253,0.21435178817844647,0.7890018376405217,0.5034135192756908,0.14259605498493494,0.2395329542878404,0.22356477140530293,0.7850462775738059,0.5405009185668445,0.1210548121727759,0.2012857172513953,0.2287516800519532,0.7791737087017396,0.5481309749247774,0.1258270854684349,0.2155766975869412,0.1984258295965613,0.7738670592700415,6,7,1
41700211,2018,Boston Celtics,Philadelphia 76ers,True,True,2.0,1,0.5020517545138593,0.12089138267503967,0.222506469220802,0.24120525624325012,0.8549262587439929,0.5144062122899842,0.13489137336988583,0.2846755778334725,0.28659997550575056,0.7948864256345608,0.5189065412227742,0.1295009244278313,0.1888351227561204,0.21206052285983,0.7861037128823016,0.5359765681926805,0.1459110751976226,0.2020528067495884,0.2503600329327529,0.7880957816660138,7,5,-2
41700221,2018,Houston Rockets,Utah Jazz,True,True,2.0,1,0.5325590717429813,0.0790360029034105,0.19321190485849118,0.19569105691056907,0.799200594456349,0.5212173022135292,0.13700597213266522,0.2122115948942881,0.2474576967183214,0.7920157670572655,0.5512626322851144,0.1267660446494583,0.2368428675410637,0.2120998962822696,0.8023257590713562,0.5277675054955989,0.1375493192604331,0.204448349344718,0.2153102770329164,0.7978724256362337,5,6,1
41700231,2018,Golden State Warriors,New Orleans Pelicans,True,True,2.0,1,0.538494831246325,0.1282781446411437,0.2063054804165588,0.24573814629560178,0.8172438672438673,0.583289638722678,0.1305414995150422,0.20758042745813393,0.1892286634933693,0.7638905783163672,0.5699072925948838,0.1407595576802988,0.1962298606691669,0.207156332678581,0.7649382914582273,0.542433859149493,0.1330093788337383,0.185794629029156,0.1988618969454202,0.7689545890351783,5,4,-1
41600221,2017,Golden State Warriors,Utah Jazz,True,True,2.0,1,0.558121590582831,0.11104265232573332,0.25842751133448805,0.1923992161254199,0.7940093192174598,0.5433273133865424,0.12401447140103752,0.22433787007521835,0.17740931096443707,0.7986729214055217,0.5651138962075722,0.1323207117275162,0.2057562957151005,0.2255295720223658,0.7499515245660151,0.5282386823541347,0.1321922496023778,0.2179981138917386,0.2289589281270077,0.7919442567488053,4,7,3
41600231,2017,San Antonio Spurs,Houston Rockets,True,False,2.0,1,0.5478771501216307,0.11543313772436402,0.277731826867791,0.26497992323419267,0.7963582353117237,0.5128479073086772,0.13002895026792585,0.322785710138392,0.24773766757601132,0.7439672232529375,0.5255159033548435,0.1256957230603025,0.213010287915027,0.2361916046441172,0.7780537095637281,0.5461064821075592,0.1324658702615299,0.2356672425086689,0.243582201529294,0.7605156296069138,6,5,-1
41600211,2017,Cleveland Cavaliers,Toronto Raptors,True,True,2.0,1,0.5693022205159228,0.11922124292690528,0.23202142181271035,0.24519080491276662,0.7186682365253794,0.4953656662195394,0.14401841032020854,0.2811944393634534,0.19473307636865742,0.8199672348998019,0.5475416234496817,0.1255101650001047,0.2071466757208986,0.2182342892524099,0.7582573611650663,0.5179415891153446,0.1176382149083523,0.2357888475409714,0.2473344580119154,0.7642553493356294,4,6,2
41600201,2017,Boston Celtics,Washington Wizards,True,True,2.0,1,0.5344073892641675,0.11778360945650442,0.1622420675845236,0.21431582797152846,0.7080765734897353,0.5039906769988415,0.11760859079206736,0.229894860239478,0.22673374404551497,0.7337347823290074,0.5258709633136592,0.1219050230665906,0.221780780103751,0.2095350178461871,0.7551652175268792,0.5293402844754519,0.1279348937062022,0.2006548259336177,0.2379846451466616,0.7584022732802125,6,6,0
41500211,2016,Toronto Raptors,Miami Heat,True,False,2.0,1,0.43583694739018064,0.12786028276074965,0.25044975714448353,0.3253675321808958,0.767355045275456,0.515871445353201,0.11823868182813146,0.18788592166253962,0.23911767011434784,0.838875653604907,0.5057721151233302,0.1232146699813031,0.2587689465851367,0.2430528732343029,0.7767860230376464,0.5096754341951737,0.1333183212975369,0.2121668629630306,0.2320248505531392,0.7807442129749181,7,7,0
41500201,2016,Cleveland Cavaliers,Atlanta Hawks,True,True,2.0,1,0.548262420718816,0.08595977211575813,0.14530919661733616,0.2435175935175935,0.8185411080147922,0.48331288331465583,0.13413303222891523,0.19669448040832047,0.18399264742349844,0.7867761110356929,0.5262417957336841,0.1266711703979109,0.1962182768996828,0.2514095766884981,0.7861873599150511,0.517697658223493,0.1382373076763436,0.1876119647922522,0.187279487860121,0.7484572604538591,4,6,2
41500221,2016,Golden State Warriors,Portland Trail Blazers,True,True,2.0,1,0.5515922063202805,0.12855758800172182,0.20233450074571793,0.22715422834588667,0.7045451864956509,0.468335992823377,0.11977929834353125,0.1942506479654671,0.2860015582775593,0.7602221455982473,0.5641754198786986,0.1348142363971309,0.1929313967750787,0.233051965531863,0.7617733614728481,0.5123672477569425,0.132361018161834,0.2044117517695207,0.2559722281022792,0.766820538023443,5,6,1
41500231,2016,San Antonio Spurs,Oklahoma City Thunder,True,True,2.0,1,0.5515371973705308,0.13807015720715163,0.2498597081930415,0.22439779675310983,0.7111484384720667,0.5426534628542661,0.11893133232959134,0.28130421848424286,0.34256799624848283,0.7848580926430093,0.526990122786036,0.1241274804951344,0.1993961486895049,0.2292743541802598,0.7933557197291894,0.5248509902290028,0.1400993874372433,0.2305515854632925,0.3099347650970145,0.7604890275528627,4,5,1
41400231,2015,Houston Rockets,Los Angeles Clippers,True,False,2.0,1,0.5187434773107626,0.12337629840274962,0.2923580386121075,0.24729159644983706,0.7163370760857154,0.5115781753972574,0.11530689537497564,0.22406037762140874,0.20860897998034314,0.7544591640847669,0.5135764945437556,0.1492859350517338,0.2286209552814328,0.2653284310885128,0.733214282252653,0.5343533397586879,0.1155525968508271,0.2179289984660915,0.2262903961769663,0.7582025301388348,5,7,2
41400211,2015,Cleveland Cavaliers,Chicago Bulls,True,False,2.0,1,0.49750651840671095,0.1174669229277718,0.3054226208109391,0.283561902822821,0.7799918850649195,0.505822522257971,0.15863564468143798,0.19980897044560375,0.25736316750053917,0.7567311460545408,0.5202397180294057,0.1336435482873402,0.2186317873522003,0.2662707203262326,0.7500768741044185,0.4910221106858341,0.1289401579866395,0.2413795857252878,0.2658580483738313,0.7433942587429632,4,6,2
41400221,2015,Golden State Warriors,Memphis Grizzlies,True,True,2.0,1,0.5196597114067185,0.11097174534944874,0.21042760098360624,0.3022546897546897,0.7497694385992258,0.46573990205464577,0.07831799867715498,0.2593339039694205,0.21679880197322055,0.7825692462648984,0.5414941587541655,0.1308968786212913,0.1868074361075685,0.2363242836784521,0.7489899098056462,0.4906074561585755,0.1257338055337187,0.2159837257277873,0.2451108575802472,0.7554999896194674,4,5,1
41400201,2015,Atlanta Hawks,Washington Wizards,True,False,2.0,1,0.505556802416609,0.12241762004969947,0.16348951868137987,0.21811875523411753,0.7919411260439135,0.5568040293639893,0.1338092673968145,0.2624750985010812,0.26228639781271357,0.8117715617715617,0.5285495356265317,0.1349866541188852,0.203870796122559,0.212378472959037,0.7352024243395882,0.5012187811554489,0.1399720991773968,0.1951551141334507,0.2482352024940654,0.774705757471121,6,4,-2
