gameId,season,gameNumber,homeTeam,awayTeam,homeCourt,homeWin,homeWins,awayWins,round,eFG%_home_r4_roll,eFG%_away_r4_roll,TOV%_home_r4_roll,TOV%_away_r4_roll,FT/FGA_home_r4_roll,FT/FGA_away_r4_roll,ORB%_home_r4_roll,ORB%_away_r4_roll,DRB%_home_r4_roll,DRB%_away_r4_roll
42200405,2023,5,Denver Nuggets,Miami Heat,True,True,1,2,4.0,0.5690809599156118,0.499865001393534,0.11486822218722315,0.09360717264423943,0.23334915611814344,0.15814869007803783,0.236828667870657,0.20856265356265355,0.7914373464373465,0.763171332129343
42200404,2023,4,Miami Heat,Denver Nuggets,False,False,0,1,4.0,0.49982000185804526,0.5646817862165964,0.07569364996966044,0.12544912307146516,0.13821534745447786,0.24362165963431784,0.206011466011466,0.26675194931773877,0.7332480506822612,0.793988533988534
42200403,2023,3,Miami Heat,Denver Nuggets,False,False,0,1,4.0,0.5350560897435898,0.5751476793248945,0.0943760441380859,0.122061104327636,0.125801282051282,0.22793248945147676,0.2181081081081081,0.2195723684210526,0.7804276315789473,0.7818918918918919
42200402,2023,2,Denver Nuggets,Miami Heat,True,False,1,0,4.0,0.5569620253164557,0.4739583333333333,0.1022494887525562,0.07627765064836,0.2025316455696202,0.0208333333333333,0.1578947368421052,0.22,0.78,0.8421052631578947
42100406,2022,6,Boston Celtics,Golden State Warriors,True,False,1,1,4.0,0.525848700154219,0.5377099644541505,0.1449726108439097,0.12366770745116973,0.1902316589557171,0.14681055378729793,0.2259572014852452,0.20072113620383103,0.799278863796169,0.7740427985147547
42100405,2022,5,Golden State Warriors,Boston Celtics,False,True,1,1,4.0,0.5428760919313246,0.5356442085261071,0.13736022486514327,0.13901771404250907,0.14658137405230423,0.16778957369464637,0.22764560630130043,0.2359348739495798,0.7640651260504201,0.7723543936986996
42100404,2022,4,Boston Celtics,Golden State Warriors,True,False,1,1,4.0,0.5514471799955937,0.549842115249092,0.13658835903058758,0.13619860967934597,0.16881747080854806,0.15148578811369506,0.24124649859943972,0.19005229776343602,0.8099477022365639,0.7587535014005602
42100403,2022,3,Boston Celtics,Golden State Warriors,True,True,0,1,4.0,0.5490808823529412,0.5459170190274841,0.1510998207258742,0.1206364971961843,0.1577205882352941,0.14389534883720928,0.1743697478991596,0.20613107822410145,0.7938689217758985,0.8256302521008403
42100402,2022,2,Golden State Warriors,Boston Celtics,False,True,0,0,4.0,0.5511363636363636,0.6294117647058823,0.1289134438305709,0.1237623762376237,0.125,0.1529411764705882,0.2727272727272727,0.2058823529411764,0.7941176470588235,0.7272727272727273
42000406,2021,6,Milwaukee Bucks,Phoenix Suns,False,True,2,1,4.0,0.5388653689400222,0.5701910971593149,0.08928460184433348,0.1201671702702604,0.1673312456700069,0.17461107996006206,0.2948749032883991,0.1885195849901732,0.8114804150098267,0.705125096711601
42000405,2021,5,Phoenix Suns,Milwaukee Bucks,True,False,2,0,4.0,0.5561296760468447,0.509788607726752,0.1278963884625776,0.0834314472716077,0.18952821776616954,0.1833019881219914,0.1768259518259518,0.29622520805786734,0.7037747919421328,0.8231740481740483
42000404,2021,4,Milwaukee Bucks,Phoenix Suns,False,True,1,0,4.0,0.5336700336700336,0.5556087988316905,0.09671886707203092,0.11570395654659471,0.16192842402519816,0.18432822197882437,0.2859925851027974,0.18947163947163945,0.8105283605283605,0.7140074148972025
42000403,2021,3,Milwaukee Bucks,Phoenix Suns,False,True,0,0,4.0,0.5227272727272727,0.5653409090909092,0.10433219412488814,0.10215456391357065,0.13178152492668616,0.2102272727272727,0.2778260869565217,0.20920745920745915,0.7907925407925408,0.7221739130434783
42000402,2021,2,Phoenix Suns,Milwaukee Bucks,True,True,1,0,4.0,0.5284090909090909,0.5454545454545454,0.0829952047215049,0.1283932501834189,0.2840909090909091,0.1022727272727272,0.1363636363636363,0.1956521739130435,0.8043478260869565,0.8636363636363636
41900406,2021,6,Miami Heat,Los Angeles Lakers,True,False,1,1,4.0,0.553543929238079,0.5467605662941661,0.1252900843554986,0.13618657851017135,0.30803294162565753,0.20723352313778906,0.16962853967497926,0.28468867203469667,0.7153113279653033,0.8303714603250207
41900405,2021,5,Los Angeles Lakers,Miami Heat,False,False,1,1,4.0,0.5460872591239289,0.5573356807511737,0.1345188516681803,0.12604915612779574,0.20314063247640168,0.32637323943661967,0.27432173815152533,0.1472240178122531,0.8527759821877469,0.7256782618484746
41900404,2021,4,Miami Heat,Los Angeles Lakers,True,False,1,0,4.0,0.5860035211267606,0.5533081038757667,0.11513840296140976,0.12913201636317712,0.34955985915492954,0.1907868980816912,0.1310924369747899,0.292434988179669,0.7075650118203309,0.8689075630252101
41900403,2021,3,Miami Heat,Los Angeles Lakers,True,True,0,0,4.0,0.5845070422535211,0.5876288659793815,0.1042100875364735,0.0793091293620021,0.4366197183098591,0.1030927835051546,0.1764705882352941,0.3404255319148936,0.6595744680851063,0.8235294117647058
41800406,2019,6,Golden State Warriors,Toronto Raptors,True,False,0,2,4.0,0.5204815509693559,0.5241341536664036,0.1525505916520785,0.11865046535712923,0.23837219690878228,0.2707466649464197,0.20486842105263156,0.22125269915800758,0.7787473008419925,0.7951315789473684
41800405,2019,5,Toronto Raptors,Golden State Warriors,False,False,1,2,4.0,0.5316382803182986,0.5042604752970606,0.1187353605460657,0.1522857818078017,0.2766686253006717,0.26747744125792905,0.20270223758387312,0.21441885964912277,0.7855811403508772,0.7972977624161268
41800404,2019,4,Golden State Warriors,Toronto Raptors,True,False,0,1,4.0,0.5056806337294142,0.5499363117422277,0.14343425526180786,0.12422431362755455,0.29680752851484554,0.27974421357919016,0.21922514619883038,0.2133590810061398,0.7866409189938602,0.7807748538011695
41800403,2019,3,Golden State Warriors,Toronto Raptors,True,False,0,1,4.0,0.5277517198248906,0.5108800773694391,0.15223191980546352,0.11173744022872464,0.307848655409631,0.29766510085659015,0.19342105263157888,0.24428104575163395,0.755718954248366,0.8065789473684211
41800402,2019,2,Toronto Raptors,Golden State Warriors,False,False,1,0,4.0,0.5909090909090909,0.5128205128205128,0.0989315393747526,0.156480117820324,0.3506493506493506,0.3717948717948718,0.1944444444444444,0.2368421052631578,0.7631578947368421,0.8055555555555556
41700404,2018,4,Cleveland Cavaliers,Golden State Warriors,False,False,0,0,4.0,0.4799187527448397,0.6073471845829569,0.10687874562970956,0.10024860178333246,0.17504757722149025,0.1931747465622804,0.33485917418649164,0.1584263689526847,0.8415736310473152,0.6651408258135083
41700403,2018,3,Cleveland Cavaliers,Golden State Warriors,False,False,0,0,4.0,0.478030303030303,0.6239837398373984,0.09863324005189605,0.09557019243187395,0.1919191919191919,0.18482384823848236,0.3392452830188679,0.15869218500797444,0.8413078149920254,0.6607547169811321
41700402,2018,2,Golden State Warriors,Cleveland Cavaliers,True,True,1,0,4.0,0.5833333333333334,0.494949494949495,0.0749063670411985,0.0994365263506794,0.2111111111111111,0.1616161616161616,0.1052631578947368,0.3584905660377358,0.6415094339622641,0.8947368421052632
41600405,2017,5,Golden State Warriors,Cleveland Cavaliers,True,True,2,1,4.0,0.5472292773617993,0.5201421188630491,0.11682443453303326,0.11308824256147244,0.23159241617291937,0.21431769580326115,0.265419816224292,0.2536184777438456,0.7463815222561544,0.734580183775708
41600404,2017,4,Cleveland Cavaliers,Golden State Warriors,False,True,0,0,4.0,0.4713006029285099,0.5591409521912113,0.11794065925669156,0.12093484339688308,0.205297157622739,0.20534161236849022,0.23339606556322276,0.23795105931354876,0.7620489406864511,0.7666039344367772
41600403,2017,3,Cleveland Cavaliers,Golden State Warriors,False,False,0,0,4.0,0.45139534883720933,0.5495548017807929,0.12381364375229399,0.1007281883653139,0.19127906976744186,0.17548229807080765,0.24139844617092115,0.2426408746846089,0.7573591253153911,0.7586015538290789
41600402,2017,2,Golden State Warriors,Cleveland Cavaliers,True,True,1,0,4.0,0.4811320754716981,0.4127906976744186,0.0341763499658236,0.1709401709401709,0.1037735849056603,0.2325581395348837,0.2413793103448276,0.2941176470588235,0.7058823529411765,0.7586206896551724
41500407,2016,7,Golden State Warriors,Cleveland Cavaliers,False,False,2,1,4.0,0.5185787624572243,0.5138419100162699,0.13654730829681025,0.13600430477816064,0.19700095745282128,0.20453678339652612,0.2627608255451631,0.2907435661808599,0.70925643381914,0.7372391744548369
41500406,2016,6,Cleveland Cavaliers,Golden State Warriors,False,True,1,1,4.0,0.4997271751364069,0.5235140271437911,0.13992227865579512,0.13811201085356103,0.1805090751407664,0.18762066113850745,0.30183345588762006,0.276182555871587,0.7238174441284129,0.6981665441123799
41500405,2016,5,Golden State Warriors,Cleveland Cavaliers,False,False,2,1,4.0,0.5435970793842845,0.4770686074747257,0.13614052885379432,0.13824595682414276,0.1805485536958616,0.18346766922716282,0.27457602092644035,0.32466024091215673,0.6753397590878433,0.7254239790735595
41500404,2016,4,Cleveland Cavaliers,Golden State Warriors,False,False,1,0,4.0,0.46736719679757655,0.5540142128415974,0.14888066220532778,0.15257435237884015,0.18289516390782204,0.13785074649160148,0.3143618026976905,0.24329434369139413,0.7567056563086059,0.6856381973023095
41500403,2016,3,Cleveland Cavaliers,Golden State Warriors,False,True,0,0,4.0,0.4043474984930681,0.5908897403150277,0.16108770739049524,0.14350492765778985,0.2084086799276672,0.0949340144742443,0.26422563087580403,0.27191825972313777,0.7280817402768622,0.7357743691241959
41500402,2016,2,Golden State Warriors,Cleveland Cavaliers,False,True,1,0,4.0,0.5459770114942529,0.4226190476190476,0.0896414342629482,0.1548269581056466,0.1034482758620689,0.2142857142857142,0.2195121951219512,0.3191489361702128,0.6808510638297872,0.7804878048780488
41400406,2015,6,Cleveland Cavaliers,Golden State Warriors,False,False,1,1,4.0,0.43522671030323135,0.5035808689302665,0.12280143874410912,0.1275215808754699,0.21711022128715296,0.20947721622420415,0.2513152816682228,0.24449699003806566,0.7555030099619343,0.7486847183317773
41400405,2015,5,Golden State Warriors,Cleveland Cavaliers,True,True,1,1,4.0,0.48947608616283317,0.4267494372617553,0.11966749591483102,0.11992543618915402,0.1951798536135885,0.22509148031264492,0.23325281649495053,0.254620292561469,0.7453797074385309,0.7667471835050494
41400404,2015,4,Cleveland Cavaliers,Golden State Warriors,False,False,1,1,4.0,0.4515750072580979,0.47081659973226236,0.1324582105646825,0.13522068569481296,0.22436439799261745,0.17798872256703577,0.2407282913165266,0.2597217040445494,0.7402782959554505,0.7592717086834734
41400403,2015,3,Cleveland Cavaliers,Golden State Warriors,False,True,0,1,4.0,0.4174940898345153,0.47289156626506024,0.12068419572221875,0.13877539164617259,0.2247044917257683,0.2280941949616648,0.27285714285714285,0.22594619243046055,0.7740538075695395,0.7271428571428571
41400402,2015,2,Golden State Warriors,Cleveland Cavaliers,True,False,1,0,4.0,0.5,0.4627659574468085,0.1094091903719912,0.1049317943336831,0.2272727272727272,0.1382978723404255,0.2558139534883721,0.26,0.74,0.7441860465116279
